frame;time;kinetic;gravitational;elastic;total
160;5.333330;555.072100;-3163.331000;1902.649000;-705.609300
161;5.366663;568.912800;-3119.434000;1842.659000;-707.862500
162;5.399996;582.069700;-3073.014000;1780.884000;-710.061000
163;5.433330;594.232400;-3024.241000;1717.810000;-712.198100
164;5.466663;605.086700;-2973.287000;1653.909000;-714.291600
165;5.499996;614.328400;-2920.309000;1589.644000;-716.337100
166;5.533329;621.683700;-2865.458000;1525.452000;-718.322300
167;5.566663;626.924700;-2808.890000;1461.708000;-720.257400
168;5.599996;629.878600;-2750.761000;1398.740000;-722.142900
169;5.633329;630.437000;-2691.235000;1336.819000;-723.978600
170;5.666663;628.555400;-2630.484000;1276.162000;-725.766900
171;5.699996;624.245700;-2568.687000;1216.936000;-727.504800
172;5.733329;617.565400;-2506.045000;1159.280000;-729.200400
173;5.766663;608.599300;-2442.770000;1103.321000;-730.849800
174;5.799996;597.448300;-2379.092000;1049.185000;-732.458800
175;5.833329;584.220900;-2315.254000;997.006000;-734.026900
176;5.866663;569.023600;-2251.514000;946.931200;-735.558800
177;5.899996;551.969100;-2188.132000;899.109700;-737.053300
178;5.933329;533.174100;-2125.383000;853.692900;-738.516300
179;5.966662;512.770400;-2063.533000;810.817600;-739.945400
180;5.999996;490.910000;-2002.856000;770.598300;-741.347400
181;6.033329;467.768200;-1943.596000;733.113200;-742.714700
182;6.066662;443.544500;-1886.013000;698.407200;-744.061400
183;6.099996;418.459600;-1830.328000;666.486100;-745.382800
184;6.133329;392.748700;-1776.749000;637.325400;-746.674700
185;6.166662;366.654400;-1725.473000;610.871600;-747.947000
186;6.199996;340.418300;-1676.664000;587.050700;-749.194800
187;6.233329;314.274600;-1630.469000;565.774400;-750.419800
188;6.266662;288.443400;-1587.017000;546.949500;-751.624400
189;6.299995;263.129300;-1546.416000;530.477900;-752.808500
190;6.333329;238.518000;-1508.755000;516.260400;-753.976900
191;6.366662;214.777500;-1474.108000;504.201500;-755.128900
192;6.399995;192.057600;-1442.532000;494.206400;-756.268100
193;6.433329;170.492400;-1414.071000;486.182100;-757.396600
194;6.466662;150.200900;-1388.755000;480.038900;-758.514900
195;6.499995;131.289000;-1366.603000;475.689100;-759.624900
196;6.533329;113.850600;-1347.624000;473.046600;-760.727100
197;6.566662;97.968620;-1331.816000;472.023200;-761.823900
198;6.599995;83.714550;-1319.171000;472.538900;-762.917500
199;6.633328;71.148090;-1309.667000;474.514100;-764.005300
200;6.666662;60.316150;-1303.284000;477.876700;-765.091200
201;6.699995;51.251090;-1299.985000;482.560000;-766.174300
202;6.733328;43.969520;-1299.734000;488.510700;-767.254000
203;6.766662;38.471040;-1302.485000;495.682500;-768.331800
204;6.799995;34.737260;-1308.189000;504.045100;-769.406400
205;6.833328;32.732150;-1316.792000;513.578900;-770.480500
206;6.866662;32.402680;-1328.232000;524.275800;-771.553800
207;6.899995;33.680370;-1342.446000;536.140500;-772.625400
208;6.933328;36.483730;-1359.363000;549.183200;-773.696300
209;6.966661;40.720920;-1378.909000;563.420900;-774.767200
210;6.999995;46.292660;-1401.003000;578.872900;-775.837000
211;7.033328;53.095140;-1425.557000;595.555900;-776.905600
212;7.066661;61.021930;-1452.485000;613.484600;-777.978200
213;7.099995;69.966380;-1481.684000;632.670500;-779.047500
214;7.133328;79.822360;-1513.050000;653.109900;-780.117400
215;7.166661;90.486010;-1546.473000;674.801200;-781.185700
216;7.199995;101.856200;-1581.834000;697.721800;-782.256000
217;7.233328;113.835000;-1619.011000;721.845900;-783.330100
218;7.266661;126.329500;-1657.864000;747.132000;-784.403000
219;7.299994;139.251200;-1698.254000;773.525900;-785.477100
220;7.333328;152.518200;-1740.037000;800.961200;-786.557400
221;7.366661;166.055700;-1783.051000;829.355800;-787.639000
222;7.399994;179.796300;-1827.136000;858.616700;-788.723100
223;7.433328;193.682000;-1872.126000;888.631200;-789.813300
224;7.466661;207.664900;-1917.850000;919.275900;-790.909500
225;7.499994;221.705600;-1964.131000;950.415300;-792.009800
226;7.533328;235.773500;-2010.790000;981.902600;-793.114000
227;7.566661;249.845000;-2057.651000;1013.586000;-794.220000
228;7.599994;263.901700;-2104.538000;1045.302000;-795.334400
229;7.633327;277.929100;-2151.276000;1076.895000;-796.452400
