frame;time;kinetic;gravitational;elastic;total
165;5.499996;4.710617;-8.415503;5.603021;1.898136
166;5.533329;5.195245;-8.243271;6.402622;3.354596
167;5.566663;5.841749;-8.063026;7.655544;5.434267
168;5.599996;6.605542;-7.884564;9.338481;8.059460
169;5.633329;6.939861;-7.710477;12.505580;11.734970
170;5.666663;6.691741;-7.544923;17.273060;16.419880
171;5.699996;5.205488;-7.374408;21.937410;19.768490
172;5.733329;4.245606;-7.185383;24.492360;21.552580
173;5.766663;3.508523;-6.975188;24.124080;20.657420
174;5.799996;3.171795;-6.719999;21.859950;18.311750
175;5.833329;3.238101;-6.399627;17.861550;14.700030
176;5.866663;3.490679;-6.030351;12.413050;9.873380
177;5.899996;3.677081;-5.624907;7.853951;5.906125
178;5.933329;3.542847;-5.198720;5.166385;3.510513
179;5.966662;3.122664;-4.777379;3.734504;2.079789
180;5.999996;2.770499;-4.369028;2.977407;1.378878
181;6.033329;2.608596;-3.962697;2.418617;1.064516
182;6.066662;2.539152;-3.570814;2.062647;1.030985
183;6.099996;2.510899;-3.195515;1.960605;1.275989
184;6.133329;2.423892;-2.839709;2.156554;1.740737
185;6.166662;2.346632;-2.511884;2.625304;2.460051
186;6.199996;2.301296;-2.220480;3.453188;3.534005
187;6.233329;2.294403;-1.971351;4.200595;4.523648
188;6.266662;2.235874;-1.754362;5.179903;5.661415
189;6.299995;2.222552;-1.547612;6.259148;6.934088
190;6.333329;2.263340;-1.339644;7.109158;8.032853
191;6.366662;2.462541;-1.129391;7.952049;9.285199
192;6.399995;2.417217;-0.930779;9.390881;10.877320
193;6.433329;2.402845;-0.768370;10.428130;12.062610
194;6.466662;2.769725;-0.633501;11.274340;13.410560
195;6.499995;3.038434;-0.507951;12.899640;15.430120
196;6.533329;3.279999;-0.359872;14.342860;17.262980
197;6.566662;3.897187;-0.184915;14.346090;18.058360
198;6.599995;4.443237;0.004688;13.729310;18.177240
199;6.633328;4.341593;0.197687;13.077950;17.617230
200;6.666662;3.899671;0.376041;11.903930;16.179640
201;6.699995;4.039894;0.501653;11.073920;15.615470
202;6.733328;2.325329;0.502901;15.822910;18.651140
203;6.766662;1.543352;0.467790;21.418420;23.429570
204;6.799995;1.032483;0.495444;22.419870;23.947800
205;6.833328;0.864653;0.596336;20.751120;22.212100
206;6.866662;0.991852;0.722283;17.580860;19.294990
207;6.899995;1.005191;0.847774;13.672060;15.525020
208;6.933328;1.110503;0.945593;10.894770;12.950870
209;6.966661;1.211996;1.016271;9.446180;11.674450
210;6.999995;1.222768;1.092776;8.606071;10.921610
211;7.033328;1.455033;1.188578;7.412439;10.056050
212;7.066661;1.478129;1.290596;6.190996;8.959721
213;7.099995;1.623309;1.352947;4.793188;7.769444
214;7.133328;1.784770;1.349943;3.994654;7.129367
215;7.166661;1.806510;1.322890;3.926558;7.055957
216;7.199995;1.941260;1.290554;3.863382;7.095197
217;7.233328;2.275867;1.241812;3.757989;7.275668
218;7.266661;2.516478;1.185012;3.804914;7.506404
219;7.299994;2.776539;1.117293;3.617807;7.511639
220;7.333328;2.615143;1.052725;3.418322;7.086190
221;7.366661;2.579906;0.980417;4.695927;8.256249
222;7.399994;2.347212;0.886476;8.677360;11.911050
223;7.433328;2.550618;0.760522;14.983030;18.294170
224;7.466661;2.564248;0.618503;23.840920;27.023670
