frame;time;maxForce;avgForce;maxAccel
1373;45.766310;84.5795;14.9828;63028.2
1374;45.799640;73.8235;13.2145;66441
1375;45.832980;56.7642;11.869;51087.7
1376;45.866310;44.4453;11.1239;31286
1377;45.899640;44.9133;10.1392;20210.9
1378;45.932980;39.3993;9.46941;17729.6
1379;45.966310;41.5948;8.85123;18717.6
1380;45.999640;44.0134;8.83777;19806
1381;46.032970;46.9378;8.56841;21122
1382;46.066310;44.142;7.76696;19863.9
1383;46.099640;34.9452;7.18259;15725.3
1384;46.132970;23.1795;6.59291;10430.8
1385;46.166310;25.3208;6.15085;9699.84
1386;46.199640;21.3362;5.85413;9601.26
1387;46.232970;24.3904;6.02648;10975.7
1388;46.266300;28.8427;6.09567;12979.2
1389;46.299640;29.4691;6.43021;13261.1
1390;46.332970;28.2478;6.57187;12122.7
1391;46.366300;27.2463;6.59158;15893
1392;46.399640;28.5474;6.22692;12900.5
1393;46.432970;20.4219;5.83994;10741.4
1394;46.466300;27.2821;6.08833;16075.9
1395;46.499630;112.005;7.34975;50401.9
1396;46.532970;32.7263;6.04688;13300.6
1397;46.566300;32.9325;6.18821;10441.7
1398;46.599630;23.109;6.43334;8158
1399;46.632970;25.9884;6.10027;8583.07
1400;46.666300;23.6707;6.36186;9135.47
1401;46.699630;27.4043;5.96557;12331.9
1402;46.732960;36.8902;5.67373;16600.5
1403;46.766300;30.2585;5.96286;13616.3
1404;46.799630;34.9396;6.00498;15722.8
1405;46.832960;36.0685;6.13018;15034.7
1406;46.866290;27.0374;6.46588;12166.8
1407;46.899630;33.546;6.49578;15095.7
1408;46.932960;36.8899;6.6229;16600.4
1409;46.966290;49.4527;6.38044;22253.6
1410;46.999630;46.9184;6.11768;21113.2
1411;47.032960;24.4718;5.87788;11012.3
1412;47.066290;40.4434;5.81275;18199.5
1413;47.099620;56.9288;6.21956;32303.1
1414;47.132960;46.0686;6.56928;39839.7
1415;47.166290;42.9386;6.86562;19361.5
1416;47.199620;50.4366;7.43123;22696.4
1417;47.232960;50.8334;8.6254;22875
1418;47.266290;43.957;9.2528;18270.8
1419;47.299620;63.7186;9.53859;28673.3
1420;47.332950;75.769;10.2357;34096
1421;47.366290;66.9418;10.5584;30123.8
1422;47.399620;60.1939;9.62251;27087.2
1423;47.432950;61.1897;9.76688;27535.3
1424;47.466290;51.6062;10.4935;18738.7
1425;47.499620;77.7784;10.4849;35000.2
1426;47.532950;56.3127;10.4375;25340.6
1427;47.566280;58.1962;9.65241;26188.2
1428;47.599620;58.7125;10.7896;32788.3
1429;47.632950;70.7588;12.4218;61564.1
1430;47.666280;60.9561;12.335;54860.4
1431;47.699620;68.5093;13.7272;61658.2
1432;47.732950;49.6744;14.9987;44213.2
1433;47.766280;55.5186;15.141;49966.6
1434;47.799610;70.8814;16.7404;55341.5
1435;47.832950;106.756;19.6565;57490
1436;47.866280;108.185;21.1127;57644.8
1437;47.899610;103.443;21.2846;51238.7
1438;47.932950;68.2888;19.6343;34586.7
1439;47.966280;68.2123;18.4956;30695.5
1440;47.999610;83.2276;18.0388;37452.3
1441;48.032940;83.1376;17.8216;37411.8
1442;48.066280;68.1757;17.0025;30679
1443;48.099610;50.0966;14.9782;22543.4
1444;48.132940;68.5118;13.3647;35527.3
1445;48.166280;65.981;11.8832;40320.7
1446;48.199610;65.6725;12.0754;50543.3
1447;48.232940;74.1371;12.622;66723.3
1448;48.266270;79.4646;13.9911;71518
1449;48.299610;83.98;14.8059;75581.8
1450;48.332940;72.076;14.8889;64868.3
1451;48.366270;50.7696;14.8432;45692.5
1452;48.399600;49.95;14.7087;34571.4
1453;48.432940;44.4405;15.2698;30942.2
1454;48.466270;40.4624;15.7225;29391.7
1455;48.499600;41.4927;15.7245;29335.3
1456;48.532940;41.6804;14.8126;30730.9
1457;48.566270;41.1341;13.959;33670.1
1458;48.599600;43.1269;14.0381;35647.9
1459;48.632930;40.0407;13.1791;34193.7
1460;48.666270;45.243;12.701;34170.1
1461;48.699600;51.5584;12.4597;33867.9
1462;48.732930;50.8114;12.5543;33464.3
1463;48.766270;45.6876;12.7009;34208.4
1464;48.799600;37.6519;12.2582;28540.6
1465;48.832930;31.1492;11.385;25736.1
1466;48.866260;28.1008;10.4058;21363.7
1467;48.899600;25.6416;9.71853;14757.8
1468;48.932930;25.4844;9.15151;8826.3
1469;48.966260;26.7705;8.97787;9093.2
1470;48.999600;31.4766;8.67325;10463.8
1471;49.032930;35.0777;8.31592;12338.9
1472;49.066260;33.7793;7.96443;14050.5
1473;49.099590;25.8617;7.46397;14669.3
1474;49.132930;146.753;9.6766;33019.4
1475;49.166260;72.978;9.06868;16950.1
1476;49.199590;38.147;8.33893;18950.8
1477;49.232930;37.0977;7.68985;20058
1478;49.266260;27.9667;7.07653;20826.1
1479;49.299590;44.4369;7.69939;23145.2
1480;49.332920;37.5241;8.16096;26431.1
1481;49.366260;36.6563;8.29352;26840.5
1482;49.399590;33.7075;8.79266;23428.4
1483;49.432920;39.3167;9.26383;22813.2
1484;49.466260;37.2625;8.81261;20556.8
1485;49.499590;37.6429;9.58217;15180.4
1486;49.532920;74.5827;11.6639;16781.1
1487;49.566250;51.7073;10.8233;17497.8
1488;49.599590;45.5506;11.7953;16712.9
1489;49.632920;54.3227;11.2462;12989.3
1490;49.666250;68.5749;13.2117;15429.3
1491;49.699580;89.6589;15.0341;20173.2
1492;49.732920;76.3158;16.5923;22035.7
1493;49.766250;76.3221;17.72;22508.7
1494;49.799580;81.6425;19.3786;29579.2
1495;49.832920;115.641;19.5116;44740.9
1496;49.866250;108.01;17.9655;40634.7
1497;49.899580;78.9571;15.8226;33911.5
1498;49.932910;59.1341;13.3526;25981.9
1499;49.966250;60.3145;11.7922;27141.5
1500;49.999580;72.4355;11.919;32595.9
1501;50.032910;62.3212;12.7181;28044.5
1502;50.066250;71.3711;13.6887;29580
1503;50.099580;74.8584;14.3325;33686.2
1504;50.132910;88.5811;14.5663;79722.8
1505;50.166240;96.3736;13.9974;86736.1
1506;50.199580;93.8458;12.388;84461
1507;50.232910;75.8679;10.3696;68280.9
1508;50.266240;83.7128;9.79867;75341.4
1509;50.299580;54.2673;8.44117;48840.4
1510;50.332910;27.6138;6.87214;14802
1511;50.366240;27.4666;5.95669;12359.9
1512;50.399570;22.9949;5.5698;7569.63
1513;50.432910;28.1636;5.95629;25347.1
1514;50.466240;40.4;6.49075;28272.1
1515;50.499570;36.057;6.32797;16225.6
1516;50.532910;23.9642;6.24247;11894.7
1517;50.566240;25.2069;6.36667;13378.3
1518;50.599570;29.0272;6.27828;12612.7
1519;50.632900;44.6549;6.48189;20094.7
1520;50.666240;59.1162;7.07723;26602.2
1521;50.699570;52.723;7.13485;23725.3
1522;50.732900;35.0594;5.85657;15776.7
1523;50.766240;28.8698;5.58513;11097.6
1524;50.799570;38.0362;5.74014;8558.12
1525;50.832900;32.6986;5.32777;8621.76
1526;50.866230;24.6245;4.79471;7878.98
1527;50.899570;24.2853;4.60659;7377.17
1528;50.932900;21.3573;4.43387;7729.63
1529;50.966230;19.5465;4.37132;7476.39
1530;50.999570;22.4746;4.64425;6898.89
1531;51.032900;21.1348;4.90404;8998.66
1532;51.066230;22.9271;4.80893;5844.64
1533;51.099560;23.2467;5.02806;9298.3
1534;51.132900;22.1674;5.1102;11575.1
1535;51.166230;32.1842;5.1006;14482.9
1536;51.199560;27.8536;5.27635;18055.5
1537;51.232890;25.2062;5.28562;19905.8
1538;51.266230;40.8189;5.66566;23478.8
1539;51.299560;43.7528;6.16888;29343.8
1540;51.332890;42.1296;6.37243;26213.2
1541;51.366230;36.4406;5.77366;16398.3
1542;51.399560;35.9233;5.54114;26414.2
1543;51.432890;44.4413;5.39643;39997.1
1544;51.466220;39.0114;5.97139;17555.1
1545;51.499560;57.9665;6.60587;52169.7
1546;51.532890;51.3871;6.41883;46248.3
1547;51.566220;39.3096;5.74163;17689.3
1548;51.599560;37.7082;5.48478;16968.7
1549;51.632890;36.1493;5.62215;16267.2
1550;51.666220;32.1251;5.63887;14456.3
1551;51.699550;23.8796;5.34484;10745.8
1552;51.732890;30.1103;5.01069;7152.76
1553;51.766220;49.5807;4.95888;11155.6
1554;51.799550;41.4324;5.05881;11178
1555;51.832890;36.871;5.15857;14476.5
1556;51.866220;21.998;4.88799;14064.3
1557;51.899550;25.9019;4.6362;14955.9
1558;51.932880;31.2622;4.83099;12764.3
1559;51.966220;30.4937;5.10567;11549.8
1560;51.999550;31.2889;5.2469;14080
1561;52.032880;30.3129;5.33048;13249.4
1562;52.066220;25.6686;5.01583;11550.9
1563;52.099550;26.5436;4.89176;15884.8
1564;52.132880;32.6912;5.51721;14711
1565;52.166210;41.849;5.83749;17538.7
1566;52.199550;38.3879;5.69005;10707.7
1567;52.232880;38.0419;5.88811;10596.7
1568;52.266210;34.5726;6.25238;16196.8
1569;52.299550;38.7615;6.46712;16502
1570;52.332880;49.4378;6.96972;19871.7
1571;52.366210;44.0678;7.22712;19830.5
1572;52.399540;47.7946;7.25479;26267.9
1573;52.432880;53.7038;7.3305;36085.5
1574;52.466210;52.4605;8.17214;39654.3
1575;52.499540;71.3633;8.74453;24020.3
1576;52.532880;33.5064;9.08209;15077.8
1577;52.566210;37.0594;8.74592;16676.7
1578;52.599540;51.6788;9.34102;40265.2
1579;52.632870;89.9688;9.62326;80971.8
1580;52.666210;99.8734;9.75192;89885.9
1581;52.699540;94.7881;9.81384;71559.1
1582;52.732870;81.9503;9.66741;62965.2
1583;52.766200;76.8042;9.52582;69123.7
1584;52.799540;66.7866;9.42603;60107.8
1585;52.832870;55.617;9.43123;38151.2
1586;52.866200;43.6205;8.81847;19629.2
1587;52.899540;67.0351;9.35435;19841.1
1588;52.932870;54.6366;9.09765;19891
1589;52.966200;43.1752;8.50408;13590.8
1590;52.999530;39.8334;8.20872;16020.1
1591;53.032870;62.641;8.24267;15804.3
1592;53.066200;52.2743;8.6025;44722.1
1593;53.099530;40.6948;9.17196;18312.6
1594;53.132870;52.754;9.59115;23739.3
1595;53.166200;56.0015;9.77712;25200.6
1596;53.199530;40.6138;10.0977;17308.5
1597;53.232860;31.2975;10.7567;15489.9
1598;53.266200;32.1039;11.2789;15876.4
1599;53.299530;33.8114;10.8627;17392.6
1600;53.332860;34.5386;9.7442;31084.7
1601;53.366200;38.0938;9.06061;34284.3
1602;53.399530;36.2001;9.12373;24811.5
1603;53.432860;33.0458;9.21348;18238
1604;53.466190;34.8424;9.08384;15551
1605;53.499530;31.104;8.2698;18701.2
1606;53.532860;33.7018;8.14759;17397.9
1607;53.566190;39.9693;8.22753;15430.3
1608;53.599530;36.7294;8.45007;16528.2
1609;53.632860;37.2033;8.50242;16346.4
1610;53.666190;33.1073;8.33833;17649.8
1611;53.699520;27.1684;7.93522;15792.3
1612;53.732860;22.9751;7.48379;10338.8
1613;53.766190;18.9597;7.4117;8531.86
1614;53.799520;20.8274;7.40734;9372.31
1615;53.832860;23.2383;7.27552;10457.2
1616;53.866190;23.9317;7.17122;13737.1
1617;53.899520;35.2627;7.65175;15636.8
1618;53.932850;38.0218;8.03182;17109.8
1619;53.966190;46.3005;8.14173;20835.2
1620;53.999520;44.4825;7.79554;20017.1
1621;54.032850;36.0874;7.33923;16239.3
1622;54.066180;32.0461;7.22833;14420.7
1623;54.099520;27.9465;7.37252;12208.3
1624;54.132850;39.261;7.27626;13587
1625;54.166180;30.1342;7.92684;15068.8
1626;54.199520;39.2614;8.64204;15654.6
1627;54.232850;33.7632;8.76106;14082.4
1628;54.266180;37.2218;8.98343;11700.4
1629;54.299510;40.095;9.30162;9021.36
1630;54.332850;48.7406;9.33801;10966.6
1631;54.366180;42.2203;9.81164;10056.5
1632;54.399510;33.3813;10.511;8893.88
1633;54.432850;30.6734;11.41;9485.47
1634;54.466180;31.9622;12.7448;18720.6
1635;54.499510;54.3301;12.7208;24335.5
1636;54.532840;39.963;12.5066;35026.1
1637;54.566180;43.3052;11.4649;23504.5
1638;54.599510;66.7123;11.3589;30020.5
1639;54.632840;85.0294;11.7837;38263.2
1640;54.666180;86.0234;11.5775;38710.4
1641;54.699510;66.9095;10.4841;30109.2
1642;54.732840;39.5251;9.17383;17786.3
1643;54.766170;39.3886;8.39302;11221.7
1644;54.799510;44.928;7.50742;11529.1
1645;54.832840;40.7453;7.34966;11468.1
1646;54.866170;41.8287;7.21726;11013.8
1647;54.899510;36.324;7.49416;9580.72
1648;54.932840;28.802;7.50759;10399.7
1649;54.966170;42.209;6.91726;12098.1
1650;54.999500;28.7938;6.77416;12395.7
1651;55.032840;24.6887;6.78877;11302
1652;55.066170;38.0141;6.91609;17106.3
1653;55.099500;43.5761;7.83248;11292.7
1654;55.132840;31.6433;7.42245;18871.6
1655;55.166170;41.5908;7.3673;24426
1656;55.199500;30.2513;7.41983;25346.4
1657;55.232830;25.2678;6.63374;17305.1
1658;55.266170;27.7006;6.33102;12736.8
1659;55.299500;20.2805;6.08446;10640.4
1660;55.332830;28.5832;6.68464;11254.3
1661;55.366170;23.4686;7.16011;10011.8
1662;55.399500;23.036;7.29857;10894.5
1663;55.432830;23.7229;7.42192;11763.3
1664;55.466160;24.5766;7.40187;12182.7
1665;55.499500;23.5063;7.05291;11751.6
1666;55.532830;21.615;6.82601;11281.1
1667;55.566160;22.0873;6.77644;10628.2
1668;55.599490;20.0749;7.03746;9796.52
1669;55.632830;19.8166;7.53241;10332.7
1670;55.666160;22.2932;7.96605;11539.6
1671;55.699490;28.5296;8.47018;12611.2
1672;55.732830;26.29;9.01274;13527.5
1673;55.766160;30.3182;9.66948;14480
1674;55.799490;28.7784;9.64795;13746.6
1675;55.832820;20.2126;9.26014;13285.3
1676;55.866160;19.3731;8.71284;12509
1677;55.899490;23.4159;7.99136;13272.9
1678;55.932820;19.0879;7.26866;13812.9
1679;55.966160;18.5762;6.94579;12611
1680;55.999490;18.9173;6.49232;10383.5
1681;56.032820;17.2597;6.17906;8737.03
1682;56.066150;18.3199;5.97204;7747.87
1683;56.099490;29.2835;5.59947;7468.75
1684;56.132820;19.6018;5.58037;6327.83
1685;56.166150;26.4989;5.67459;8142.01
1686;56.199490;26.8283;5.78613;8692.34
1687;56.232820;22.0261;5.46976;9911.72
1688;56.266150;19.1987;5.16138;8639.4
1689;56.299480;16.9564;4.84952;7213.03
1690;56.332820;19.1317;4.73924;7796.49
1691;56.366150;16.6602;4.67203;7361.51
1692;56.399480;21.8951;4.53388;5700.93
1693;56.432820;20.5689;4.64989;7185.1
1694;56.466150;21.0414;4.88985;8608.65
1695;56.499480;22.2523;4.61726;10013.5
1696;56.532810;25.775;4.46356;11598.7
1697;56.566150;27.8785;4.81102;11934.7
1698;56.599480;23.2578;5.07905;10466
1699;56.632810;26.1603;4.84678;8614.05
1700;56.666150;27.072;5.17849;7919.03
1701;56.699480;22.0115;4.99939;9214.64
1702;56.732810;33.878;5.50268;9190.37
1703;56.766140;30.5709;5.82891;10315.4
1704;56.799480;33.3124;6.12182;8607.99
1705;56.832810;35.8052;6.0499;9693.68
1706;56.866140;45.3054;6.39479;10193.7
1707;56.899480;25.0965;6.00852;10604.6
1708;56.932810;27.0069;5.66179;14594.2
1709;56.966140;29.2863;5.42859;21105.7
1710;56.999470;42.9433;6.00756;24763.8
1711;57.032810;44.4431;6.42431;29258.6
1712;57.066140;52.0434;6.78604;36837.4
1713;57.099470;50.4229;6.6317;38564.4
1714;57.132800;39.9576;6.49716;32217
1715;57.166140;30.039;6.36825;23730.6
1716;57.199470;22.1074;5.94859;15966.1
1717;57.232800;25.4319;5.95436;9648.13
1718;57.266140;27.7804;6.06372;7533.96
1719;57.299470;33.6368;6.29002;7568.25
1720;57.332800;38.3149;6.82138;8620.84
1721;57.366130;25.9565;7.08548;11680.4
1722;57.399470;36.3205;7.53103;16344.2
1723;57.432800;28.8536;7.6101;12984.1
1724;57.466130;43.6154;8.06885;9813.45
1725;57.499470;45.1019;8.11391;10147.9
1726;57.532800;31.6052;7.52907;7942.29
1727;57.566130;39.7865;7.53469;9949.33
1728;57.599460;35.4346;8.00689;9489.81
1729;57.632800;39.8728;8.18055;9564.44
1730;57.666130;34.0295;8.41111;8816.54
1731;57.699460;82.4392;9.72164;18548.8
1732;57.732800;52.1302;9.40077;11729.3
1733;57.766130;65.5364;10.3653;14745.7
1734;57.799460;61.388;10.5883;13812.3
1735;57.832790;35.9888;10.3312;8097.46
1736;57.866130;39.5809;9.94003;8905.69
1737;57.899460;61.2024;9.73795;13770.5
1738;57.932790;47.9403;8.89337;12340.9
1739;57.966130;49.6222;9.98716;20113.9
1740;57.999460;43.2491;9.16408;13865.1
1741;58.032790;32.7192;8.61323;9726.36
1742;58.066120;60.5217;9.55414;14645.6
1743;58.099460;50.1958;9.23041;22588
1744;58.132790;43.1542;9.70829;19419.4
1745;58.166120;56.6219;10.5583;19324.1
1746;58.199460;54.7289;10.7018;24627.9
1747;58.232790;54.7067;10.6718;25619.1
1748;58.266120;77.4264;11.6107;65314.1
1749;58.299450;83.8567;12.6448;75470.9
1750;58.332790;58.756;12.4367;52880.3
1751;58.366120;48.4405;12.3383;41383
1752;58.399450;37.2185;11.1216;31400.4
1753;58.432790;30.7123;9.07092;14623
1754;58.466120;26.9899;7.35559;12145.4
1755;58.499450;29.0866;7.94903;11428.9
1756;58.532780;28.267;9.48362;12089.1
1757;58.566120;37.8419;11.226;17028.8
1758;58.599450;35.5916;13.2751;16016.2
1759;58.632780;38.3354;15.1658;20153.2
1760;58.666110;36.8624;16.7354;27431.1
1761;58.699450;39.7875;16.6282;33054.8
1762;58.732780;38.2889;12.7991;34019.7
1763;58.766110;32.6889;9.04187;27263.6
1764;58.799450;27.1121;6.83654;15540.2
1765;58.832780;25.7718;6.03267;11628.2
1766;58.866110;21.9275;6.4137;10180.8
1767;58.899440;20.6965;6.42293;10662.9
1768;58.932780;19.8775;6.615;12717.5
1769;58.966110;20.6404;6.94699;9288.16
1770;58.999440;24.5377;7.35843;11042
1771;59.032780;27.382;7.75511;12321.9
1772;59.066110;28.4953;8.2762;12822.8
1773;59.099440;31.3714;8.87742;14117.1
1774;59.132770;33.4619;9.54523;15057.8
1775;59.166110;31.5418;10.2428;14193.8
1776;59.199440;26.0186;10.631;11450.9
1777;59.232770;29.3303;10.9909;12005.4
1778;59.266110;31.9489;11.3222;13792.6
1779;59.299440;35.333;11.5022;15371.8
1780;59.332770;36.4789;11.5509;15544.8
1781;59.366100;34.8035;11.4323;15186.1
1782;59.399440;32.2222;11.2873;14339.6
1783;59.432770;31.3579;11.4449;15904.2
1784;59.466100;28.0831;11.0244;16583.6
1785;59.499440;23.5306;10.3371;16551
1786;59.532770;19.0161;9.78816;15713.2
1787;59.566100;18.6241;9.29834;13703
1788;59.599430;20.9063;8.89375;12268.1
1789;59.632770;18.8432;8.35907;9076.41
1790;59.666100;20.8656;8.04363;8750.9
1791;59.699430;22.1107;7.70257;9646.82
1792;59.732770;23.0077;7.49407;9487.66
1793;59.766100;21.9179;7.14349;10503.9
1794;59.799430;19.3836;7.00203;12053
1795;59.832760;31.5186;7.3304;15265.5
1796;59.866100;36.3586;7.3428;17089.3
1797;59.899430;25.5479;6.9036;16033.4
1798;59.932760;18.5902;6.63921;13305.8
1799;59.966090;18.5655;6.37202;12879.5
1800;59.999430;19.8882;6.01941;12524.7
1801;60.032760;21.2674;5.71231;11385.3
1802;60.066090;18.7487;5.41105;9665.63
1803;60.099430;13.7213;5.07784;7235.19
1804;60.132760;12.7499;4.7904;5737.42
1805;60.166090;14.7409;4.51435;6633.37
1806;60.199420;15.1169;4.23423;6802.59
1807;60.232760;13.9572;3.93254;6280.74
1808;60.266090;14.4325;3.64773;5042.9
1809;60.299420;17.0951;3.39125;3846.39
1810;60.332760;15.5241;3.22678;3492.92
1811;60.366090;11.6264;2.99866;3847.76
1812;60.399420;8.81068;2.84598;3964.8
1813;60.432750;9.93824;2.6898;4048.31
1814;60.466090;15.2822;2.68442;6876.96
1815;60.499420;12.9287;2.49129;5817.89
1816;60.532750;14.5206;2.38028;6534.23
1817;60.566090;15.9514;2.39698;7178.1
1818;60.599420;17.8408;2.53344;7311.08
1819;60.632750;19.2633;2.77464;6732.54
1820;60.666080;17.8444;2.99301;7246.47
1821;60.699420;16.9001;3.1177;7605.03
1822;60.732750;15.9278;3.03424;7167.51
1823;60.766080;13.9349;2.93955;6270.69
1824;60.799420;16.6638;3.06587;5324.29
1825;60.832750;12.5505;3.24739;5647.73
1826;60.866080;12.2078;3.56602;5493.52
1827;60.899410;16.882;3.88469;4930.18
1828;60.932750;20.8934;3.92318;5043.29
1829;60.966080;16.1888;3.92846;5545.56
1830;60.999410;24.1718;3.97859;5509.38
1831;61.032750;25.7583;4.51379;5795.6
1832;61.066080;22.2152;4.96491;4998.4
1833;61.099410;26.6634;5.53451;5999.25
1834;61.132740;40.2595;6.542;9545.23
1835;61.166080;47.8052;7.05143;10756.2
1836;61.199410;36.7796;5.9638;8275.39
1837;61.232740;18.4725;5.54853;4640.45
1838;61.266080;47.8656;6.91839;10769.7
1839;61.299410;42.9172;6.91686;9656.34
1840;61.332740;44.6079;7.15285;11631.4
1841;61.366070;35.211;7.20392;15844.9
1842;61.399410;31.8357;7.3775;15173.1
1843;61.432740;65.6996;7.50072;15329.7
1844;61.466070;100.587;7.53719;22632.1
1845;61.499400;39.6309;8.02111;15446.7
1846;61.532740;32.0743;8.55903;17128.5
1847;61.566070;34.726;8.74553;15626.7
1848;61.599400;54.3839;10.2687;15050.6
1849;61.632740;41.491;10.5153;16031.8
1850;61.666070;48.8754;10.7029;21993.9
1851;61.699400;45.1007;11.4439;20295.3
1852;61.732730;115.16;11.9111;25911
1853;61.766070;64.3902;11.9264;28975.5
1854;61.799400;66.6278;12.1632;29982.4
1855;61.832730;82.4699;13.4485;37111.4
1856;61.866070;73.794;14.2541;33207.2
1857;61.899400;77.3472;14.757;34806.2
1858;61.932730;76.6964;15.1;22516.8
1859;61.966060;106.055;15.3614;30952.2
1860;61.999400;80.9087;14.1475;28498.8
1861;62.032730;81.2928;12.8194;25774.5
1862;62.066060;71.7094;13.3095;32269.2
1863;62.099400;62.6889;12.6952;21127
1864;62.132730;81.5488;13.344;36696.9
1865;62.166060;94.6024;14.9294;36908.9
1866;62.199390;106.357;17.5897;35233.8
1867;62.232730;125.703;19.1696;49101.4
1868;62.266060;126.279;20.4334;53607.6
1869;62.299390;100.592;19.402;45805.1
1870;62.332730;100.21;17.0564;32408.4
1871;62.366060;62.5624;14.9024;24450.7
1872;62.399390;68.3628;13.1762;30763.2
1873;62.432720;60.9063;12.686;27187.9
1874;62.466060;37.9781;10.6075;23985.7
1875;62.499390;83.1012;10.5111;37654.6
1876;62.532720;31.953;9.5071;28757.7
1877;62.566060;36.8887;8.58607;16110
1878;62.599390;34.249;8.42896;15412
1879;62.632720;56.1018;9.11845;25245.8
1880;62.666050;63.6525;10.5403;28643.5
1881;62.699390;54.9154;10.4527;24711.9
1882;62.732720;41.5578;9.38175;18701
1883;62.766050;28.6009;9.38534;21343.9
1884;62.799390;43.9781;9.06895;20290.5
1885;62.832720;44.9177;9.09671;20212.9
1886;62.866050;30.2476;7.56217;12824.2
1887;62.899380;31.2488;6.77948;14061.9
1888;62.932720;42.979;6.83914;19340.5
1889;62.966050;32.2067;6.53584;14493
1890;62.999380;27.2906;6.08391;12280.8
1891;63.032710;29.0358;5.89229;13066.1
1892;63.066050;52.5224;6.1943;16336.4
1893;63.099380;40.7088;5.84423;18318.9
1894;63.132710;32.5107;5.88495;15472
1895;63.166050;32.1734;5.60275;14478
1896;63.199380;29.8296;6.09673;13423.3
1897;63.232710;43.8816;6.4614;19746.7
1898;63.266040;42.9284;6.32751;19317.7
1899;63.299380;40.3539;6.12816;18159.2
1900;63.332710;43.9464;5.81324;19775.8
1901;63.366040;50.7352;5.57373;22830.8
1902;63.399380;88.7099;6.35079;39919.4
1903;63.432710;27.955;5.44951;13551.1
1904;63.466040;16.9347;4.92036;15027.7
1905;63.499370;21.1144;5.07638;19003
1906;63.532710;21.4985;5.46718;19348.6
1907;63.566040;20.7977;5.52298;17326.7
1908;63.599370;20.6268;5.79412;15834
1909;63.632710;17.1986;5.41431;15478.7
1910;63.666040;19.0349;5.0571;17131.4
1911;63.699370;19.0627;4.74575;17156.4
1912;63.732700;21.213;4.64685;15244.2
1913;63.766040;20.9525;4.83262;14087.2
1914;63.799370;19.29;4.71456;11287
1915;63.832700;22.1999;4.67942;9989.91
1916;63.866040;19.907;4.61316;8958.15
1917;63.899370;17.5854;4.69729;7913.43
1918;63.932700;18.3685;4.8081;8265.8
1919;63.966030;19.9958;4.92869;8998.11
1920;63.999370;20.1382;4.80235;9062.16
1921;64.032700;28.5083;4.98628;8113.43
1922;64.066030;21.0678;4.87752;6540.11
1923;64.099370;21.3544;4.73579;5034.71
1924;64.132700;23.1266;4.92215;5203.48
1925;64.166030;25.4138;5.14183;5718.09
1926;64.199360;27.9631;5.54428;6910.33
1927;64.232700;41.3294;5.41313;9299.09
1928;64.266030;30.1092;5.43967;6774.54
1929;64.299360;32.2288;5.39176;8440.64
1930;64.332700;18.444;5.59572;11542.9
1931;64.366030;26.4997;6.10245;13562.8
1932;64.399360;32.7164;6.61944;15878.7
1933;64.432690;36.3106;6.94549;17417.6
1934;64.466030;32.9973;6.94125;16134.4
1935;64.499360;26.8016;6.28132;12057.4
1936;64.532690;20.5711;5.75433;8404.86
1937;64.566020;16.44;5.17822;5600.01
1938;64.599360;14.4893;4.64968;4357.68
1939;64.632690;13.9526;4.52941;3476.03
1940;64.666020;12.6205;4.60153;3310.87
1941;64.699360;11.2133;4.53526;3394.37
1942;64.732690;17.5173;4.57129;3941.39
1943;64.766020;16.8564;4.6045;4192.16
1944;64.799350;14.022;4.59087;4118.6
1945;64.832690;16.366;4.51615;5070.22
1946;64.866020;16.5753;4.41136;6388.91
1947;64.899350;19.7005;4.29933;8246.52
1948;64.932690;21.1585;4.17905;9000.45
1949;64.966020;21.8268;4.17942;9822.03
1950;64.999350;22.8631;4.5828;10288.4
1951;65.032680;23.8109;4.70551;10714.9
1952;65.066020;25.0329;4.48481;11264.8
1953;65.099350;24.8649;4.48597;11189.2
1954;65.132680;21.7242;4.39814;9775.89
1955;65.166020;27.5078;4.17804;12378.5
1956;65.199350;29.5604;4.01384;13302.1
1957;65.232680;23.9282;3.86139;10767.7
1958;65.266010;19.5941;3.82496;16279.7
1959;65.299350;19.5766;3.88045;16268.9
1960;65.332680;18.9394;3.96042;12583.5
1961;65.366010;21.2253;4.05229;19102.7
1962;65.399350;26.472;4.13464;23824.7
1963;65.432680;25.4762;4.01904;22928.6
1964;65.466010;20.1279;3.83813;18115
1965;65.499340;14.6078;3.88095;13147
1966;65.532680;15.0481;3.80446;6641.52
1967;65.566010;19.8993;3.87782;5978.13
1968;65.599340;19.6923;3.94593;6862.07
1969;65.632680;22.9896;4.11165;12531.4
1970;65.666010;30.4077;4.35739;13683.5
1971;65.699340;40.378;4.80937;18170.1
1972;65.732670;50.3324;5.31981;22649.5
1973;65.766010;61.0611;5.93075;27477.4
1974;65.799340;63.0213;6.67891;28359.5
1975;65.832670;60.0437;7.49932;27019.6
1976;65.866000;69.1342;8.63131;28585.6
1977;65.899340;61.076;9.45134;27484.1
1978;65.932670;82.3905;10.8234;36548.6
1979;65.966000;89.2139;12.7827;40146.2
1980;65.999340;100.109;15.1639;65147
1981;66.032670;112.876;16.9663;79546.1
1982;66.066000;149.15;17.8954;84157.4
1983;66.099330;161.554;17.7344;123145
1984;66.132670;160.509;17.4969;144457
1985;66.166000;140.148;15.2989;126133
1986;66.199330;104.8;12.8059;94319.5
1987;66.232670;62.7493;10.2236;56474.2
1988;66.266000;32.4744;8.14217;22458.1
