frame;time;maxForce;avgForce;maxAccel
1263;42.099700;2.23863;0.769753;1573.24
1264;42.133030;2.04981;0.710807;1467.19
1265;42.166370;2.12466;0.748408;1123.51
1266;42.199700;3.24568;0.819723;821.621
1267;42.233030;3.04423;0.834337;912.741
1268;42.266370;4.84859;0.912306;2051.24
1269;42.299700;5.39466;0.947097;2347.2
1270;42.333030;3.62049;0.921955;1481.5
1271;42.366360;3.77561;0.98426;1040.28
1272;42.399700;4.6244;1.06868;1244.29
1273;42.433030;5.46911;1.21199;2217.8
1274;42.466360;5.89594;1.33908;2982.04
1275;42.499690;7.08848;1.45608;4832.9
1276;42.533030;6.92105;1.47681;6221.41
1277;42.566360;6.33889;1.43379;5704.99
1278;42.599690;4.26221;1.31759;3835.99
1279;42.633030;3.56787;1.18998;2474.8
1280;42.666360;2.82291;1.04968;2517.17
1281;42.699690;3.05742;0.950413;2751.67
1282;42.733020;3.06806;0.883441;2761.25
1283;42.766360;2.90344;0.87384;2592.85
1284;42.799690;3.29446;0.884283;2376.38
1285;42.833020;3.01099;0.901118;1900.31
1286;42.866360;3.15726;0.882532;1420.77
1287;42.899690;3.31961;0.826551;1493.82
1288;42.933020;2.26285;0.742241;1018.28
1289;42.966350;2.09736;0.651485;654.231
1290;42.999690;2.01733;0.632066;907.798
1291;43.033020;2.17504;0.632825;923.07
1292;43.066350;2.21105;0.635529;1104.72
1293;43.099690;2.23666;0.630632;1160.06
1294;43.133020;2.45666;0.674147;1394.45
1295;43.166350;3.90615;0.735825;1543.31
1296;43.199680;5.44549;0.801781;2306.45
1297;43.233020;5.0236;0.780376;2260.61
1298;43.266350;3.75054;0.756513;1843.36
1299;43.299680;3.01467;0.842329;1438.15
1300;43.333020;4.46885;0.930017;2010.98
1301;43.366350;4.81185;0.969054;1970.85
1302;43.399680;3.11054;0.94701;1356.3
1303;43.433010;2.36114;0.862017;943.169
1304;43.466350;2.71241;0.766081;1220.58
1305;43.499680;2.37236;0.696056;1067.56
1306;43.533010;1.83945;0.67279;827.751
1307;43.566350;2.00249;0.63365;928.866
1308;43.599680;1.92219;0.608113;1066.14
1309;43.633010;1.81324;0.609372;1233.87
1310;43.666340;2.78559;0.628898;1391.23
1311;43.699680;3.16743;0.656438;1145.4
1312;43.733010;3.17779;0.693368;907.844
1313;43.766340;5.08994;0.729145;1145.23
1314;43.799670;4.70732;0.731405;1059.14
1315;43.833010;3.99356;0.730477;930.332
1316;43.866340;2.55625;0.674114;930.526
1317;43.899670;2.57914;0.615092;1245.2
1318;43.933010;2.14253;0.58885;1440.57
1319;43.966340;1.67361;0.566852;1301.27
1320;43.999670;1.92063;0.555879;963.161
1321;44.033000;1.80012;0.498747;815.692
1322;44.066340;2.06358;0.519953;864.92
1323;44.099670;3.0979;0.591412;1394.05
1324;44.133000;3.16905;0.673678;1426.07
1325;44.166340;2.93184;0.731311;1109.83
1326;44.199670;2.4705;0.699269;895.849
1327;44.233000;2.15467;0.654465;898.294
1328;44.266330;2.35914;0.624191;863.151
1329;44.299670;3.29743;0.60123;1104.94
1330;44.333000;3.24027;0.599236;1135.83
1331;44.366330;2.24121;0.548669;1008.54
1332;44.399670;1.99692;0.495234;653.706
1333;44.433000;2.02803;0.493654;456.305
1334;44.466330;2.40524;0.473079;541.178
1335;44.499660;1.98406;0.428813;446.411
1336;44.533000;1.30963;0.417352;420.917
1337;44.566330;1.19934;0.395742;428.413
1338;44.599660;1.61064;0.395476;480.666
1339;44.633000;1.81318;0.420646;815.93
1340;44.666330;2.07578;0.470373;934.1
1341;44.699660;2.12621;0.506121;956.792
1342;44.732990;2.11813;0.503906;953.154
1343;44.766330;1.98841;0.482679;894.782
1344;44.799660;2.056;0.452899;925.196
1345;44.832990;2.20986;0.420721;1177.61
1346;44.866330;2.08621;0.383035;938.794
1347;44.899660;1.69251;0.341956;761.627
1348;44.932990;1.1821;0.309037;531.945
1349;44.966320;1.1781;0.281815;323.462
1350;44.999660;1.22948;0.266084;311.494
1351;45.032990;1.13812;0.259192;311.339
1352;45.066320;0.956585;0.25632;347.404
1353;45.099660;0.980578;0.250336;281.834
1354;45.132990;0.814824;0.233414;332.803
1355;45.166320;0.80467;0.22132;362.101
1356;45.199650;0.797808;0.216187;359.013
1357;45.232990;0.906107;0.213051;407.748
1358;45.266320;0.866853;0.215285;390.083
1359;45.299650;0.749529;0.225217;297.223
1360;45.332980;0.802262;0.235245;303.288
1361;45.366320;1.00163;0.239215;285.079
1362;45.399650;1.04827;0.239623;286.377
1363;45.432980;0.924517;0.245997;291.566
1364;45.466320;1.31823;0.252483;296.601
1365;45.499650;1.47481;0.259573;382.839
1366;45.532980;1.52938;0.266998;369.973
1367;45.566310;1.52681;0.273855;343.532
1368;45.599650;1.31985;0.272134;408.199
1369;45.632980;1.20984;0.258217;360.375
1370;45.666310;1.06402;0.234693;275.017
1371;45.699650;0.873397;0.20849;280.129
1372;45.732980;0.712792;0.184106;264.419
1373;45.766310;0.626298;0.163808;266.978
1374;45.799640;0.537929;0.149234;271.425
1375;45.832980;0.380995;0.144054;269.502
1376;45.866310;0.550682;0.150057;264.323
1377;45.899640;0.740773;0.16331;333.347
1378;45.932980;1.02005;0.173608;459.02
1379;45.966310;0.867976;0.180755;390.588
1380;45.999640;0.998299;0.187871;449.234
1381;46.032970;0.829478;0.184682;373.264
1382;46.066310;0.757431;0.180226;340.843
1383;46.099640;0.720678;0.181268;324.304
1384;46.132970;0.712543;0.183035;320.644
1385;46.166310;0.746436;0.188026;335.895
1386;46.199640;0.815188;0.194647;366.834
1387;46.232970;0.930017;0.200254;418.507
1388;46.266300;1.20506;0.212343;542.277
1389;46.299640;1.2322;0.231733;922.444
1390;46.332970;1.49561;0.250262;1346.05
1391;46.366300;1.91445;0.266877;1723
1392;46.399640;2.11548;0.282677;1903.93
1393;46.432970;1.7501;0.292564;1575.09
1394;46.466300;1.19424;0.294546;1001.56
1395;46.499630;1.20475;0.287962;542.135
1396;46.532970;1.12387;0.281353;463.231
1397;46.566300;1.12343;0.277535;505.541
1398;46.599630;1.13431;0.277358;510.44
1399;46.632970;1.00354;0.263774;451.592
1400;46.666300;1.20019;0.245163;540.084
1401;46.699630;1.14857;0.23085;516.854
1402;46.732960;1.00962;0.215618;454.327
1403;46.766300;1.32159;0.20038;594.716
1404;46.799630;1.26892;0.187685;571.012
1405;46.832960;1.11094;0.180172;499.922
1406;46.866290;1.16698;0.177035;525.141
1407;46.899630;0.95014;0.173979;400.152
1408;46.932960;0.823657;0.169918;363.941
1409;46.966290;0.916867;0.166873;412.589
1410;46.999630;0.922275;0.16567;415.023
1411;47.032960;0.867417;0.168207;390.337
1412;47.066290;0.746703;0.175388;336.016
1413;47.099620;0.777181;0.182752;349.731
1414;47.132960;0.884426;0.191405;397.991
1415;47.166290;1.06078;0.203154;477.351
1416;47.199620;1.06077;0.216441;477.347
1417;47.232960;0.982143;0.232909;441.963
1418;47.266290;0.923834;0.250296;415.724
1419;47.299620;0.906476;0.267209;407.913
1420;47.332950;0.869809;0.279706;389.736
1421;47.366290;0.892365;0.287428;369.394
1422;47.399620;0.84162;0.292355;373.207
1423;47.432950;0.809881;0.30283;364.446
1424;47.466290;0.861184;0.313785;363.455
1425;47.499620;0.927777;0.303505;363.482
1426;47.532950;0.886217;0.286898;398.797
1427;47.566280;0.851491;0.278592;383.17
1428;47.599620;0.945564;0.285917;425.503
1429;47.632950;1.04908;0.306061;472.085
1430;47.666280;1.09638;0.327595;493.371
1431;47.699620;1.1317;0.345493;509.264
1432;47.732950;1.0148;0.343814;612.051
1433;47.766280;0.826673;0.333836;464.844
1434;47.799610;1.27128;0.327814;572.074
1435;47.832950;1.50111;0.333025;765.482
1436;47.866280;1.60904;0.347237;1089.57
1437;47.899610;1.72673;0.366011;1166.64
1438;47.932950;2.03481;0.39586;915.664
1439;47.966280;2.27737;0.450582;1024.82
1440;47.999610;2.44604;0.527792;1100.72
1441;48.032940;2.59496;0.586246;1167.73
1442;48.066280;2.74296;0.597382;1234.33
1443;48.099610;2.51492;0.556602;1131.71
1444;48.132940;1.99836;0.483633;899.258
1445;48.166280;1.27466;0.406032;603.621
1446;48.199610;0.818676;0.335094;477.301
1447;48.232940;0.728579;0.288602;344.399
1448;48.266270;0.615164;0.26631;223.85
1449;48.299610;0.653899;0.254366;266.03
1450;48.332940;0.879913;0.25916;287.31
1451;48.366270;0.908377;0.26269;214.369
1452;48.399600;0.75351;0.273303;194.247
1453;48.432940;0.91612;0.283279;412.253
1454;48.466270;0.723025;0.296108;325.361
1455;48.499600;0.862;0.312442;279.005
1456;48.532940;1.0842;0.325595;487.889
1457;48.566270;1.03563;0.326646;466.033
1458;48.599600;0.811119;0.315423;365.003
1459;48.632930;0.717275;0.296936;277.256
1460;48.666270;0.739879;0.272871;292.095
1461;48.699600;0.724783;0.254514;305.593
1462;48.732930;0.741402;0.2462;333.63
1463;48.766270;0.716844;0.244537;322.579
1464;48.799600;0.702968;0.249013;316.335
1465;48.832930;1.00685;0.254319;252.402
1466;48.866260;1.52503;0.250235;343.131
1467;48.899600;0.972782;0.239814;218.875
1468;48.932930;0.472868;0.225972;251.906
1469;48.966260;0.716367;0.223564;278.141
1470;48.999600;0.718919;0.218911;239.625
1471;49.032930;0.631746;0.209406;284.285
1472;49.066260;0.563765;0.198603;261.962
1473;49.099590;0.597277;0.190435;372.7
1474;49.132930;0.646077;0.186993;397.993
1475;49.166260;0.582912;0.178432;373.319
1476;49.199590;0.52889;0.167642;312.844
1477;49.232930;0.467057;0.165825;263.298
1478;49.266260;0.607065;0.179193;273.179
1479;49.299590;0.793173;0.192376;233.796
1480;49.332920;0.649621;0.186783;266.77
1481;49.366260;0.695107;0.182089;625.595
1482;49.399590;0.933668;0.187506;840.3
1483;49.432920;1.07756;0.19388;746.287
1484;49.466260;1.24135;0.212529;639.864
1485;49.499590;1.40444;0.241702;550.002
1486;49.532920;1.90689;0.260359;858.099
1487;49.566250;1.70071;0.231918;765.318
1488;49.599590;1.08424;0.187763;663.061
1489;49.632920;1.07518;0.15659;511.092
1490;49.666250;0.725679;0.158299;640.772
1491;49.699580;0.904242;0.176326;742.342
1492;49.732920;2.52506;0.212971;2272.55
1493;49.766250;3.43608;0.251497;3092.47
1494;49.799580;2.91205;0.27164;2620.84
1495;49.832920;1.95386;0.276003;1576.72
1496;49.866250;1.91445;0.26532;887.36
1497;49.899580;1.46049;0.249828;657.218
1498;49.932910;1.26022;0.233914;480.631
1499;49.966250;1.67768;0.221324;377.478
1500;49.999580;1.60477;0.213451;394.382
1501;50.032910;1.30155;0.19871;638.677
1502;50.066250;1.81901;0.195891;1637.1
1503;50.099580;1.9474;0.194153;1752.65
1504;50.132910;1.43988;0.18315;1295.89
1505;50.166240;0.971076;0.169104;735.165
1506;50.199580;0.967899;0.158737;435.554
1507;50.232910;0.876754;0.15337;444.479
1508;50.266240;0.889499;0.151717;799.302
1509;50.299580;1.1233;0.152193;1010.97
1510;50.332910;0.832806;0.14004;749.524
1511;50.366240;0.526542;0.120056;473.887
1512;50.399570;0.473084;0.102424;255.83
1513;50.432910;0.432356;0.0930499;194.56
1514;50.466240;0.442275;0.0934315;199.023
1515;50.499570;0.413414;0.0979169;186.036
1516;50.532910;0.387001;0.0990909;264.861
1517;50.566240;0.389941;0.104437;350.946
1518;50.599570;0.372267;0.108254;244.544
1519;50.632900;0.361085;0.109721;234.154
1520;50.666240;0.352947;0.106984;212.662
1521;50.699570;0.321032;0.0978444;197.118
1522;50.732900;0.341855;0.0903639;211.906
1523;50.766240;0.353486;0.0839702;160.668
1524;50.799570;0.318609;0.0791877;143.374
1525;50.832900;0.299962;0.0719666;134.983
1526;50.866230;0.318308;0.0651163;143.238
1527;50.899570;0.318613;0.0652553;143.375
1528;50.932900;0.284231;0.0682865;127.904
1529;50.966230;0.284018;0.0688885;127.808
1530;50.999570;0.324266;0.067849;145.919
1531;51.032900;0.325708;0.0646744;146.568
1532;51.066230;0.294727;0.0612464;132.627
1533;51.099560;0.246831;0.0583084;128.472
1534;51.132900;0.304238;0.0557899;211.654
1535;51.166230;0.349157;0.0560518;205.263
1536;51.199560;0.355222;0.059562;191.676
1537;51.232890;0.324173;0.0624249;277.406
1538;51.266230;0.521975;0.0658996;469.777
1539;51.299560;0.736379;0.0692543;662.74
1540;51.332890;0.768521;0.0731679;691.667
1541;51.366230;0.58018;0.0741719;522.161
1542;51.399560;0.356354;0.0703297;320.718
1543;51.432890;0.223871;0.0634578;169.729
1544;51.466220;0.209843;0.0563568;94.4293
1545;51.499560;0.147485;0.0542709;67.0934
1546;51.532890;0.154665;0.0525586;126.562
1547;51.566220;0.138292;0.0474671;108.997
1548;51.599560;0.136332;0.0402755;61.3495
1549;51.632890;0.150371;0.0358003;67.6667
1550;51.666220;0.146776;0.0349926;79.3028
1551;51.699550;0.135359;0.0363528;110.331
1552;51.732890;0.177194;0.040381;110.998
1553;51.766220;0.217816;0.0437064;98.0172
1554;51.799550;0.192375;0.0462802;86.5684
1555;51.832890;0.198153;0.0483845;78.7359
1556;51.866220;0.211922;0.0494542;83.7891
1557;51.899550;0.220523;0.0483983;88.2206
1558;51.932880;0.217348;0.046253;97.6582
1559;51.966220;0.202415;0.0444055;89.0799
1560;51.999550;0.178154;0.0433969;78.7148
1561;52.032880;0.187959;0.0421969;59.3814
1562;52.066220;0.187926;0.0426253;42.2833
1563;52.099550;0.173018;0.0428196;43.2166
1564;52.132880;0.151084;0.0428233;52.1974
1565;52.166210;0.129456;0.0423554;45.742
1566;52.199550;0.119764;0.0404224;53.6013
1567;52.232880;0.119128;0.0373713;47.4727
1568;52.266210;0.113775;0.0342166;33.9311
1569;52.299550;0.107857;0.0319052;34.565
1570;52.332880;0.0939953;0.0315902;30.9858
1571;52.366210;0.0770733;0.0315073;32.5338
1572;52.399540;0.0793571;0.0299632;32.6873
1573;52.432880;0.0786706;0.0289833;30.394
1574;52.466210;0.0780027;0.0292297;48.8052
1575;52.499540;0.0925443;0.029643;67.8769
1576;52.532880;0.0962967;0.0295376;74.8244
1577;52.566210;0.0955238;0.029301;73.0751
1578;52.599540;0.0965294;0.0289021;56.8498
1579;52.632870;0.0979892;0.0282519;57.5997
1580;52.666210;0.0953156;0.0276936;66.3663
1581;52.699540;0.102078;0.0276499;71.9057
1582;52.732870;0.103131;0.0280937;71.7565
1583;52.766200;0.106765;0.0281628;64.4066
1584;52.799540;0.116018;0.0284914;61.1158
1585;52.832870;0.12182;0.0281214;64.3682
1586;52.866200;0.123017;0.0272142;61.6717
1587;52.899540;0.122824;0.0272081;71.4068
1588;52.932870;0.115972;0.0279731;73.6904
1589;52.966200;0.112987;0.0291671;78.352
1590;52.999530;0.117904;0.0303017;84.33
1591;53.032870;0.121924;0.0324225;86.1378
1592;53.066200;0.249191;0.0360242;112.136
1593;53.099530;0.286408;0.0378802;128.883
1594;53.132870;0.248056;0.0385879;111.625
1595;53.166200;0.193328;0.0385352;86.9975
1596;53.199530;0.184908;0.0367213;83.2085
1597;53.232860;0.137228;0.0350327;77.047
1598;53.266200;0.14643;0.0342266;86.4519
1599;53.299530;0.152704;0.0344173;92.3422
1600;53.332860;0.154898;0.034941;77.5173
1601;53.366200;0.163122;0.0357568;77.5137
1602;53.399530;0.184323;0.0368788;68.7867
1603;53.432860;0.225199;0.0373854;70.1912
1604;53.466190;0.25163;0.0382265;74.4052
1605;53.499530;0.228856;0.0404417;68.798
1606;53.532860;0.188727;0.0431244;65.834
1607;53.566190;0.220815;0.0452568;96.1993
1608;53.599530;0.220267;0.0440011;121.867
1609;53.632860;0.267047;0.0429184;111.711
1610;53.666190;0.352504;0.0437632;84.8245
1611;53.699520;0.40834;0.0440036;91.8762
1612;53.732860;0.49132;0.0453369;110.547
1613;53.766190;0.420269;0.04714;94.5602
1614;53.799520;0.524456;0.0474483;118.002
1615;53.832860;0.496022;0.0500668;111.605
1616;53.866190;0.414756;0.0517962;93.3199
1617;53.899520;0.43321;0.0523274;171.526
1618;53.932850;0.391107;0.054697;264.875
1619;53.966190;0.516704;0.0574825;280.363
1620;53.999520;0.428666;0.0601535;205.024
1621;54.032850;0.43091;0.0645974;176.63
1622;54.066180;0.447568;0.0650798;163.006
1623;54.099520;0.391127;0.0660548;148.304
1624;54.132850;0.527179;0.067832;133.229
1625;54.166180;0.712358;0.0681463;160.28
1626;54.199520;0.673208;0.0696968;151.472
1627;54.232850;0.481208;0.0693213;116.81
1628;54.266180;0.497727;0.0742745;212.643
1629;54.299510;0.545084;0.0818054;369.072
1630;54.332850;0.830264;0.09249;656.901
1631;54.366180;1.04845;0.11819;933.09
1632;54.399510;0.983379;0.132649;856.53
1633;54.432850;0.88425;0.132114;758.242
1634;54.466180;0.94552;0.125433;564.317
1635;54.499510;0.821263;0.125912;369.568
1636;54.532840;0.695566;0.125777;309.124
1637;54.566180;0.715927;0.120822;322.167
1638;54.599510;0.720096;0.111221;316.651
1639;54.632840;0.781212;0.1245;470.606
1640;54.666180;1.70954;0.165456;769.293
1641;54.699510;3.29618;0.229645;1483.28
1642;54.732840;4.13772;0.282375;1861.97
1643;54.766170;3.98855;0.333791;1794.84
1644;54.799510;3.99542;0.36706;1297.66
1645;54.832840;3.5847;0.359169;806.555
1646;54.866170;2.8124;0.359404;786.184
1647;54.899510;3.61183;0.37018;812.659
1648;54.932840;3.7056;0.384382;833.758
1649;54.966170;3.87851;0.432947;1745.33
1650;54.999500;5.62585;0.50918;2531.63
1651;55.032840;6.87124;0.605061;3513.28
1652;55.066170;6.50729;0.723772;5856.55
1653;55.099500;6.99192;0.789058;5440.09
1654;55.132840;6.36113;0.79984;4256.15
1655;55.166170;5.69653;0.779882;2998.02
1656;55.199500;4.91164;0.707396;2210.23
1657;55.232830;4.23501;0.648649;1885.98
1658;55.266170;3.84724;0.592611;1676.44
1659;55.299500;3.13919;0.598745;1331.73
1660;55.332830;3.35213;0.589471;1181.91
1661;55.366170;3.2799;0.593991;1365.59
1662;55.399500;3.13489;0.616599;1735.39
1663;55.432830;3.36359;0.670655;1901.43
1664;55.466160;2.80903;0.710095;1861.06
1665;55.499500;3.81999;0.71907;1380.76
1666;55.532830;3.91424;0.743145;1509.37
1667;55.566160;3.26596;0.740938;1424.04
1668;55.599490;4.81507;0.727248;2131.96
1669;55.632830;4.90301;0.757987;2139.64
1670;55.666160;3.36323;0.756778;1513.45
1671;55.699490;3.77375;0.791794;1371.8
1672;55.732830;3.61404;0.843572;1313.07
1673;55.766160;6.55124;0.91907;1583.07
1674;55.799490;5.3613;0.901043;1428.72
1675;55.832820;4.27915;0.859848;1391.76
1676;55.866160;5.4737;0.821023;1322.94
1677;55.899490;5.39202;0.774396;1296.61
1678;55.932820;4.07714;0.668428;1696.5
1679;55.966160;3.37944;0.586787;1869.01
1680;55.999490;4.1052;0.611254;3694.67
1681;56.032820;5.90167;0.672043;5311.5
1682;56.066150;5.54409;0.78566;4985.35
1683;56.099490;6.89146;0.873455;4750.95
1684;56.132820;6.86595;0.906971;5472.75
1685;56.166150;5.90776;0.863529;5316.97
1686;56.199490;4.2003;0.803489;3330.76
1687;56.232820;4.00567;0.737823;1639.65
1688;56.266150;3.49718;0.676534;1366.72
1689;56.299480;3.25793;0.666191;1302.69
1690;56.332820;3.05211;0.592957;987.013
1691;56.366150;2.86111;0.558242;776.484
1692;56.399480;2.32054;0.589672;1044.24
1693;56.432820;3.19868;0.69642;2863.41
1694;56.466150;5.1112;0.825241;4396.62
1695;56.499480;6.92779;0.902081;6084.16
1696;56.532810;6.85508;0.905353;6169.56
1697;56.566150;4.96783;0.90771;4381.42
1698;56.599480;4.86249;0.884006;1396.14
1699;56.632810;5.18628;0.895574;1455.54
1700;56.666150;4.65018;0.945304;1453.14
1701;56.699480;4.45984;0.939265;1132.89
1702;56.732810;4.06735;0.86157;1185.81
1703;56.766140;3.8584;0.821724;1503.41
1704;56.799480;3.31439;0.84693;2269.56
1705;56.832810;4.93345;0.900994;4440.09
1706;56.866140;7.18048;0.966968;6462.42
1707;56.899480;6.24544;0.986837;5620.89
1708;56.932810;4.72548;0.943329;4184.09
1709;56.966140;3.35478;0.923029;3001.2
1710;56.999470;3.15662;0.950804;1668.27
1711;57.032810;4.48649;1.04847;1279.46
1712;57.066140;5.23307;1.06888;1177.44
1713;57.099470;5.27923;1.03727;1274.03
1714;57.132800;6.35632;1.02604;1430.17
1715;57.166140;6.5075;1.05514;1464.18
1716;57.199470;4.74268;1.12179;4043.18
1717;57.232800;7.10069;1.20963;6390.61
1718;57.266140;7.04392;1.45241;6339.51
1719;57.299470;7.47083;1.66028;4540.04
1720;57.332800;6.67486;1.90965;3316.97
1721;57.366130;6.43335;2.10409;2764.33
1722;57.399470;7.38401;2.26612;2706.92
1723;57.432800;8.22919;2.45859;3694.37
1724;57.466130;8.30144;2.58858;3735.64
1725;57.499470;9.17805;2.60479;3630.99
1726;57.532800;9.02795;2.30326;3012.96
1727;57.566130;7.48637;1.89559;2712.9
1728;57.599460;5.96501;1.42553;2559.52
1729;57.632800;5.05148;1.12382;4189.69
1730;57.666130;6.61701;0.944846;5955.3
1731;57.699460;7.34743;0.967939;6151.82
1732;57.732800;8.67086;1.07444;5798.8
1733;57.766130;7.39147;0.999117;6202.01
1734;57.799460;5.11389;0.911337;4171.4
1735;57.832790;3.70219;0.918938;1999.74
1736;57.866130;3.52764;0.912992;793.716
1737;57.899460;3.43379;0.883969;772.601
1738;57.932790;2.66517;0.82608;1143.51
1739;57.966130;3.39571;0.779151;1000.3
1740;57.999460;3.54349;0.758166;1288.95
1741;58.032790;3.91371;0.769753;1492.86
1742;58.066120;4.94215;0.898293;2223.96
1743;58.099460;6.31303;1.00547;2840.86
1744;58.132790;6.94398;1.04248;3941.42
1745;58.166120;8.19401;1.17186;7374.59
1746;58.199460;8.3513;1.16852;7516.16
1747;58.232790;6.61501;1.10731;5953.5
1748;58.266120;3.91244;1.02084;3521.19
1749;58.299450;2.60878;0.937688;1172.33
1750;58.332790;3.12643;0.95168;1143.65
1751;58.366120;3.37849;1.04054;2594.55
1752;58.399450;5.78357;1.06479;5205.2
1753;58.432790;5.92916;1.01521;5336.23
1754;58.466120;4.04583;0.924228;3466.19
1755;58.499450;3.85115;0.820983;2293.44
1756;58.532780;2.84405;0.737295;2218.98
1757;58.566120;1.97289;0.685299;1775.6
1758;58.599450;2.12556;0.68058;910.32
1759;58.632780;2.6757;0.783551;781.766
1760;58.666110;3.7604;0.907384;851.131
1761;58.699450;4.22012;1.00301;1146.06
1762;58.732780;4.52467;1.04604;1205.62
1763;58.766110;4.75925;1.06884;1070.83
1764;58.799450;4.51405;1.02752;1281.69
1765;58.832780;4.39695;0.947015;1641.21
1766;58.866110;4.36426;0.893167;1841.48
1767;58.899440;4.22621;0.890231;1901.79
1768;58.932780;5.1275;0.958163;2307.37
1769;58.966110;5.05891;0.974086;2276.51
1770;58.999440;4.93345;0.910214;1987.94
1771;59.032780;4.85644;0.897219;1961.71
1772;59.066110;4.02727;0.873327;1812.27
1773;59.099440;3.76867;0.874519;1900.16
1774;59.132770;3.98671;0.941288;3588.03
1775;59.166110;3.0219;0.916491;2424.76
1776;59.199440;3.05938;0.904939;1227.17
1777;59.232770;3.90747;0.917747;1758.36
1778;59.266110;2.79991;0.906318;1522.88
1779;59.299440;2.14947;0.891706;1824.1
1780;59.332770;3.23766;0.891352;1922.73
1781;59.366100;3.4132;0.892684;2888.17
1782;59.399440;2.56318;0.78786;2015.55
1783;59.432770;2.13804;0.674265;908.04
1784;59.466100;1.90566;0.628577;887.798
1785;59.499440;2.63014;0.603689;891.827
1786;59.532770;2.10749;0.578808;664.288
1787;59.566100;2.21526;0.565481;902.649
1788;59.599430;2.67914;0.614318;1415.37
1789;59.632770;3.82332;0.624643;1720.49
1790;59.666100;4.68046;0.702061;2106.2
1791;59.699430;4.85953;0.762141;2186.78
1792;59.732770;6.22707;0.790267;2802.18
1793;59.766100;6.34492;0.820919;5570.46
1794;59.799430;7.05345;0.851779;5661.39
1795;59.832760;6.65838;0.867199;5703.89
1796;59.866100;6.25539;0.878606;5629.84
1797;59.899430;4.92021;0.870421;4428.18
1798;59.932760;4.12725;0.79745;2789.04
1799;59.966090;3.31916;0.714365;1627.41
1800;59.999430;2.51026;0.656937;1290.19
1801;60.032760;2.5212;0.631111;1134.54
1802;60.066090;2.23979;0.621151;1007.9
1803;60.099430;2.24132;0.620166;1008.59
1804;60.132760;2.37703;0.588922;1069.66
1805;60.166090;2.86801;0.592655;1290.6
1806;60.199420;4.14369;0.709058;1864.66
1807;60.232760;5.32525;0.851942;2396.36
1808;60.266090;6.9836;0.870182;6285.23
1809;60.299420;7.10657;0.867381;6395.9
1810;60.332760;5.58423;0.864169;5025.8
1811;60.366090;3.73655;0.811776;3362.89
1812;60.399420;2.70736;0.722323;2436.62
1813;60.432750;2.54528;0.678543;2290.75
1814;60.466090;3.27627;0.68156;2948.64
1815;60.499420;4.21749;0.718644;3795.74
1816;60.532750;3.96235;0.703506;3566.11
1817;60.566090;3.04021;0.643474;2253.41
1818;60.599420;2.17589;0.608256;1132.77
1819;60.632750;1.78133;0.5819;885.488
1820;60.666080;1.51179;0.554526;1050.35
1821;60.699420;1.40018;0.515744;1260.16
1822;60.732750;1.4719;0.495558;1143.54
1823;60.766080;1.69531;0.493431;911.518
1824;60.799420;1.88747;0.503789;849.361
1825;60.832750;2.00785;0.540747;903.528
1826;60.866080;2.00651;0.575747;902.925
1827;60.899410;2.25832;0.59081;861.462
1828;60.932750;2.8341;0.597054;796.857
1829;60.966080;2.3266;0.635562;785.658
1830;60.999410;3.05822;0.705533;1192
1831;61.032750;3.60406;0.749861;1621.82
1832;61.066080;5.39801;0.792074;2429.1
1833;61.099410;4.5577;0.73616;2050.96
1834;61.132740;3.60841;0.611381;3020.54
1835;61.166080;2.95422;0.493591;2658.79
1836;61.199410;1.61802;0.425073;1456.21
1837;61.232740;1.83512;0.441091;1234.53
1838;61.266080;2.70562;0.471062;1217.53
1839;61.299410;3.60111;0.527716;1620.5
1840;61.332740;3.98674;0.571434;2070.12
1841;61.366070;3.80997;0.549595;3428.96
1842;61.399410;3.15164;0.497641;2836.47
1843;61.432740;1.82663;0.426426;1643.96
1844;61.466070;1.08107;0.339504;494.255
1845;61.499400;0.965794;0.279751;410.03
1846;61.532740;0.916459;0.269973;662.881
1847;61.566070;0.883227;0.259981;431.356
1848;61.599400;0.848324;0.253658;381.745
1849;61.632740;1.98944;0.315038;906.381
1850;61.666070;4.01685;0.416562;1807.58
1851;61.699400;6.80794;0.537049;3063.57
1852;61.732730;7.64362;0.623249;3439.62
1853;61.766070;5.99068;0.632804;5391.6
1854;61.799400;4.75722;0.597694;4143.19
1855;61.832730;4.01859;0.505299;2683.85
1856;61.866070;3.13343;0.41243;1713.68
1857;61.899400;2.5499;0.387029;1299.35
1858;61.932730;2.26469;0.409102;1118.37
1859;61.966060;1.89145;0.389146;996.082
1860;61.999400;1.81543;0.378335;1005.01
1861;62.032730;1.78335;0.41376;1017.97
1862;62.066060;3.09294;0.447331;1391.82
1863;62.099400;5.35869;0.482632;2411.4
1864;62.132730;7.22132;0.577391;3249.58
1865;62.166060;5.58241;0.643158;2512.08
1866;62.199390;5.51595;0.658985;2284.65
1867;62.232730;4.57307;0.622365;1725.08
1868;62.266060;3.69337;0.592231;3066.51
1869;62.299390;4.95546;0.617012;2229.95
1870;62.332730;7.1529;0.68056;3218.8
1871;62.366060;8.04942;0.702397;3622.23
1872;62.399390;6.18009;0.645563;4959.03
1873;62.432720;4.13366;0.568279;3720.28
1874;62.466060;3.30404;0.495517;2026.02
1875;62.499390;2.10608;0.479706;1415.8
1876;62.532720;1.39665;0.438309;940.053
1877;62.566060;3.43024;0.527703;2481.71
