frame;time;springs;totalCurrent;totalRest;maxStretchRatio;avgStretchRatio
217;7.233328;1984;646.991000;639.990100;1.323968;1.010923
218;7.266661;1984;647.132100;639.990100;1.329005;1.011145
219;7.299994;1984;647.263400;639.990100;1.333588;1.011351
220;7.333328;1984;647.382800;639.990100;1.337639;1.011536
221;7.366661;1984;647.487300;639.990100;1.341097;1.011700
222;7.399994;1984;647.574500;639.990100;1.343902;1.011835
223;7.433328;1984;647.640400;639.990100;1.346009;1.011938
224;7.466661;1984;647.686000;639.990100;1.347380;1.012009
225;7.499994;1984;647.708600;639.990100;1.347985;1.012044
226;7.533328;1984;647.709800;639.990100;1.347811;1.012045
227;7.566661;1984;647.688000;639.990100;1.346859;1.012011
228;7.599994;1984;647.646100;639.990100;1.345216;1.011948
229;7.633327;1984;647.587800;639.990100;1.343073;1.011856
230;7.666661;1984;647.515100;639.990100;1.340296;1.011742
231;7.699994;1984;647.428400;639.990100;1.336955;1.011607
232;7.733327;1984;647.329600;639.990100;1.333129;1.011452
233;7.766661;1984;647.220900;639.990100;1.328908;1.011281
234;7.799994;1984;647.101500;639.990100;1.324377;1.011095
235;7.833327;1984;646.975500;639.990100;1.319636;1.010899
236;7.866661;1984;646.843600;639.990100;1.314770;1.010694
237;7.899994;1984;646.708400;639.990100;1.309867;1.010483
238;7.933327;1984;646.572800;639.990100;1.305005;1.010272
239;7.966660;1984;646.439500;639.990100;1.300252;1.010062
240;7.999994;1984;646.309100;639.990100;1.295677;1.009858
241;8.033327;1984;646.185400;639.990100;1.291333;1.009665
242;8.066661;1984;646.069600;639.990100;1.287269;1.009482
243;8.099995;1984;645.963000;639.990100;1.283525;1.009317
244;8.133328;1984;645.869200;639.990100;1.280140;1.009171
245;8.166662;1984;645.788600;639.990100;1.277146;1.009044
246;8.199996;1984;645.721400;639.990100;1.274576;1.008939
247;8.233330;1984;645.669300;639.990100;1.272455;1.008858
248;8.266664;1984;645.633200;639.990100;1.270807;1.008802
249;8.299997;1984;645.612200;639.990100;1.269648;1.008769
250;8.333331;1984;645.607200;639.990100;1.268989;1.008761
251;8.366665;1984;645.617600;639.990100;1.268833;1.008777
252;8.399999;1984;645.642000;639.990100;1.269956;1.008816
253;8.433332;1984;645.681300;639.990100;1.271690;1.008877
254;8.466666;1984;645.732400;639.990100;1.273942;1.008956
255;8.500000;1984;645.793300;639.990100;1.276658;1.009052
256;8.533334;1984;645.863800;639.990100;1.279770;1.009163
257;8.566668;1984;645.943000;639.990100;1.283208;1.009286
258;8.600001;1984;646.027800;639.990100;1.286895;1.009418
259;8.633335;1984;646.119800;639.990100;1.290753;1.009561
260;8.666669;1984;646.216100;639.990100;1.294705;1.009713
261;8.700003;1984;646.317400;639.990100;1.298673;1.009870
262;8.733336;1984;646.421600;639.990100;1.302589;1.010033
263;8.766670;1984;646.527300;639.990100;1.306387;1.010200
264;8.800004;1984;646.634300;639.990100;1.310011;1.010365
265;8.833338;1984;646.738500;639.990100;1.313413;1.010527
266;8.866672;1984;646.837500;639.990100;1.316554;1.010684
267;8.900005;1984;646.932300;639.990100;1.319399;1.010831
268;8.933339;1984;647.018800;639.990100;1.321926;1.010966
269;8.966673;1984;647.095600;639.990100;1.324116;1.011088
270;9.000007;1984;647.163200;639.990100;1.325957;1.011193
271;9.033340;1984;647.218100;639.990100;1.327481;1.011280
272;9.066674;1984;647.261700;639.990100;1.329630;1.011346
273;9.100008;1984;647.291100;639.990100;1.331262;1.011392
274;9.133342;1984;647.306200;639.990100;1.332346;1.011416
275;9.166676;1984;647.308300;639.990100;1.332868;1.011418
276;9.200009;1984;647.296600;639.990100;1.332821;1.011401
277;9.233343;1984;647.271400;639.990100;1.332226;1.011362
278;9.266677;1984;647.235400;639.990100;1.331111;1.011307
279;9.300011;1984;647.189600;639.990100;1.329517;1.011235
280;9.333344;1984;647.134900;639.990100;1.327504;1.011149
281;9.366678;1984;647.071400;639.990100;1.325132;1.011049
282;9.400012;1984;647.001800;639.990100;1.322466;1.010941
283;9.433346;1984;646.926800;639.990100;1.319577;1.010823
284;9.466680;1984;646.847200;639.990100;1.316531;1.010697
285;9.500013;1984;646.762300;639.990100;1.313390;1.010565
286;9.533347;1984;646.674900;639.990100;1.310216;1.010430
287;9.566681;1984;646.587500;639.990100;1.307059;1.010292
288;9.600015;1984;646.499300;639.990100;1.303968;1.010154
289;9.633348;1984;646.412800;639.990100;1.300987;1.010020
290;9.666682;1984;646.330100;639.990100;1.298155;1.009890
291;9.700016;1984;646.252000;639.990100;1.295504;1.009768
292;9.733350;1984;646.179900;639.990100;1.293062;1.009655
293;9.766684;1984;646.114200;639.990100;1.290857;1.009553
294;9.800017;1984;646.057400;639.990100;1.288909;1.009466
295;9.833351;1984;646.008800;639.990100;1.287243;1.009389
296;9.866685;1984;645.969800;639.990100;1.285877;1.009328
297;9.900019;1984;645.941000;639.990100;1.284823;1.009282
298;9.933352;1984;645.921900;639.990100;1.284090;1.009252
299;9.966686;1984;645.913300;639.990100;1.283684;1.009239
300;10.000020;1984;645.915000;639.990100;1.283604;1.009242
301;10.033350;1984;645.927100;639.990100;1.283842;1.009262
302;10.066690;1984;645.949600;639.990100;1.284387;1.009297
303;10.100020;1984;645.980300;639.990100;1.285222;1.009344
304;10.133360;1984;646.019100;639.990100;1.286329;1.009407
305;10.166690;1984;646.066000;639.990100;1.287686;1.009477
306;10.200020;1984;646.118200;639.990100;1.289263;1.009560
307;10.233360;1984;646.175400;639.990100;1.291036;1.009651
308;10.266690;1984;646.238300;639.990100;1.292976;1.009748
309;10.300020;1984;646.303500;639.990100;1.295054;1.009851
310;10.333360;1984;646.374300;639.990100;1.297244;1.009959
311;10.366690;1984;646.443800;639.990100;1.300049;1.010069
312;10.400030;1984;646.514300;639.990100;1.302866;1.010179
313;10.433360;1984;646.584700;639.990100;1.305651;1.010288
314;10.466690;1984;646.651900;639.990100;1.308358;1.010394
315;10.500030;1984;646.716400;639.990100;1.310944;1.010495
316;10.533360;1984;646.778100;639.990100;1.313370;1.010589
317;10.566690;1984;646.835300;639.990100;1.315597;1.010679
318;10.600030;1984;646.884800;639.990100;1.317590;1.010757
319;10.633360;1984;646.929000;639.990100;1.319323;1.010827
320;10.666700;1984;646.965900;639.990100;1.320767;1.010882
321;10.700030;1984;646.993500;639.990100;1.321900;1.010927
322;10.733360;1984;647.013400;639.990100;1.322709;1.010959
323;10.766700;1984;647.025500;639.990100;1.323185;1.010976
324;10.800030;1984;647.028500;639.990100;1.323328;1.010982
