frame;time;springs;totalCurrent;totalRest;maxStretchRatio;avgStretchRatio
222;7.399994;480;327.089500;319.999800;1.316965;1.022154
223;7.433328;480;326.834100;319.999800;1.308262;1.021357
224;7.466661;480;326.582800;319.999800;1.299638;1.020572
225;7.499994;480;326.338100;319.999800;1.291196;1.019806
226;7.533328;480;326.102700;319.999800;1.283026;1.019071
227;7.566661;480;325.878800;319.999800;1.275216;1.018371
228;7.599994;480;325.668700;319.999800;1.267838;1.017715
229;7.633327;480;325.474200;319.999800;1.260962;1.017106
230;7.666661;480;325.296400;319.999800;1.254644;1.016551
231;7.699994;480;325.137100;319.999800;1.248937;1.016053
232;7.733327;480;324.996900;319.999800;1.243883;1.015616
233;7.766661;480;324.876900;319.999800;1.239517;1.015240
234;7.799994;480;324.776800;319.999800;1.235901;1.014927
235;7.833327;480;324.696900;319.999800;1.233057;1.014678
236;7.866661;480;324.637300;319.999800;1.230945;1.014491
237;7.899994;480;324.597900;319.999800;1.229569;1.014369
238;7.933327;480;324.578400;319.999800;1.228928;1.014307
239;7.966660;480;324.578200;319.999800;1.229015;1.014307
240;7.999994;480;324.597900;319.999800;1.229816;1.014369
241;8.033327;480;324.636800;319.999800;1.231318;1.014490
242;8.066661;480;324.695000;319.999800;1.233499;1.014672
243;8.099995;480;324.771900;319.999800;1.236340;1.014912
244;8.133328;480;324.867000;319.999800;1.239811;1.015210
245;8.166662;480;324.980000;319.999800;1.243882;1.015563
246;8.199996;480;325.110100;319.999800;1.248516;1.015969
247;8.233330;480;325.255900;319.999800;1.253670;1.016424
248;8.266664;480;325.416100;319.999800;1.259298;1.016924
249;8.299997;480;325.589200;319.999800;1.265343;1.017466
250;8.333331;480;325.773400;319.999800;1.271746;1.018042
251;8.366665;480;325.966800;319.999800;1.278457;1.018647
252;8.399999;480;326.167600;319.999800;1.285437;1.019274
253;8.433332;480;326.373300;319.999800;1.292554;1.019916
254;8.466666;480;326.581800;319.999800;1.299728;1.020568
255;8.500000;480;326.790200;319.999800;1.306873;1.021220
256;8.533334;480;326.997100;319.999800;1.313907;1.021865
257;8.566668;480;327.198700;319.999800;1.320745;1.022497
258;8.600001;480;327.394000;319.999800;1.327308;1.023106
259;8.633335;480;327.579100;319.999800;1.333515;1.023685
260;8.666669;480;327.752700;319.999800;1.339293;1.024226
261;8.700003;480;327.911500;319.999800;1.344572;1.024723
262;8.733336;480;328.054100;319.999800;1.349283;1.025170
263;8.766670;480;328.178700;319.999800;1.353374;1.025559
264;8.800004;480;328.283400;319.999800;1.356793;1.025886
265;8.833338;480;328.366700;319.999800;1.359502;1.026146
266;8.866672;480;328.428100;319.999800;1.361469;1.026337
267;8.900005;480;328.465700;319.999800;1.362681;1.026455
268;8.933339;480;328.479900;319.999800;1.363128;1.026500
269;8.966673;480;328.470500;319.999800;1.362812;1.026471
270;9.000007;480;328.438000;319.999800;1.361751;1.026368
271;9.033340;480;328.382800;319.999800;1.360001;1.026196
272;9.066674;480;328.306300;319.999800;1.357556;1.025958
273;9.100008;480;328.209900;319.999800;1.354455;1.025657
274;9.133342;480;328.095900;319.999800;1.350748;1.025300
275;9.166676;480;327.965800;319.999800;1.346490;1.024893
276;9.200009;480;327.821800;319.999800;1.341749;1.024443
277;9.233343;480;327.666500;319.999800;1.336593;1.023957
278;9.266677;480;327.501700;319.999800;1.331096;1.023443
279;9.300011;480;327.330100;319.999800;1.325337;1.022907
280;9.333344;480;327.153500;319.999800;1.319392;1.022356
281;9.366678;480;326.974200;319.999800;1.313340;1.021795
282;9.400012;480;326.794100;319.999800;1.307259;1.021232
283;9.433346;480;326.615000;319.999800;1.301220;1.020672
284;9.466680;480;326.439300;319.999800;1.295292;1.020123
285;9.500013;480;326.268500;319.999800;1.289542;1.019589
286;9.533347;480;326.104700;319.999800;1.284029;1.019077
287;9.566681;480;325.949600;319.999800;1.278810;1.018593
288;9.600015;480;325.805400;319.999800;1.273933;1.018142
289;9.633348;480;325.672900;319.999800;1.269441;1.017728
290;9.666682;480;325.553600;319.999800;1.265375;1.017355
291;9.700016;480;325.448400;319.999800;1.261765;1.017025
292;9.733350;480;325.357800;319.999800;1.258639;1.016743
293;9.766684;480;325.282200;319.999800;1.256018;1.016507
294;9.800017;480;325.222000;319.999800;1.253918;1.016319
295;9.833351;480;325.177000;319.999800;1.252351;1.016178
296;9.866685;480;325.147200;319.999800;1.251321;1.016086
297;9.900019;480;325.132500;319.999800;1.250828;1.016039
298;9.933352;480;325.132700;319.999800;1.250870;1.016039
299;9.966686;480;325.147300;319.999800;1.251438;1.016085
300;10.000020;480;325.176600;319.999800;1.252520;1.016177
301;10.033350;480;325.219900;319.999800;1.254098;1.016312
302;10.066690;480;325.277000;319.999800;1.256152;1.016491
303;10.100020;480;325.347200;319.999800;1.258658;1.016711
304;10.133360;480;325.430400;319.999800;1.261586;1.016970
305;10.166690;480;325.525400;319.999800;1.264907;1.017267
306;10.200020;480;325.631000;319.999800;1.268579;1.017597
307;10.233360;480;325.746400;319.999800;1.272569;1.017958
308;10.266690;480;325.870500;319.999800;1.276876;1.018345
309;10.300020;480;326.001700;319.999800;1.281445;1.018756
310;10.333360;480;326.139000;319.999800;1.286190;1.019184
311;10.366690;480;326.280700;319.999800;1.291062;1.019628
312;10.400030;480;326.425100;319.999800;1.296008;1.020078
313;10.433360;480;326.570800;319.999800;1.300975;1.020534
314;10.466690;480;326.715900;319.999800;1.305910;1.020987
315;10.500030;480;326.858600;319.999800;1.310759;1.021434
316;10.533360;480;326.997500;319.999800;1.315466;1.021867
317;10.566690;480;327.130700;319.999800;1.319978;1.022284
318;10.600030;480;327.256900;319.999800;1.324243;1.022678
319;10.633360;480;327.374900;319.999800;1.328213;1.023046
320;10.666700;480;327.482600;319.999800;1.331845;1.023385
321;10.700030;480;327.580000;319.999800;1.335093;1.023687
322;10.733360;480;327.665000;319.999800;1.337926;1.023953
323;10.766700;480;327.736600;319.999800;1.340310;1.024177
324;10.800030;480;327.794400;319.999800;1.342221;1.024358
325;10.833360;480;327.837600;319.999800;1.343639;1.024493
326;10.866700;480;327.865500;319.999800;1.344549;1.024580
327;10.900030;480;327.877800;319.999800;1.344943;1.024619
328;10.933370;480;327.874700;319.999800;1.344820;1.024609
329;10.966700;480;327.856200;319.999800;1.344187;1.024552
330;11.000030;480;327.822800;319.999800;1.343054;1.024446
331;11.033370;480;327.774700;319.999800;1.341444;1.024296
332;11.066700;480;327.713000;319.999800;1.339381;1.024102
333;11.100030;480;327.638300;319.999800;1.336895;1.023870
334;11.133370;480;327.552200;319.999800;1.334022;1.023601
335;11.166700;480;327.455700;319.999800;1.330808;1.023299
336;11.200040;480;327.350400;319.999800;1.327294;1.022971
337;11.233370;480;327.237900;319.999800;1.323531;1.022619
338;11.266700;480;327.119800;319.999800;1.319569;1.022250
339;11.300040;480;326.997300;319.999800;1.315462;1.021866
340;11.333370;480;326.871900;319.999800;1.311263;1.021474
341;11.366700;480;326.745400;319.999800;1.307022;1.021079
342;11.400040;480;326.619300;319.999800;1.302788;1.020685
343;11.433370;480;326.495000;319.999800;1.298611;1.020297
344;11.466710;480;326.374100;319.999800;1.294535;1.019919
345;11.500040;480;326.257600;319.999800;1.290602;1.019555
346;11.533370;480;326.146900;319.999800;1.286854;1.019210
347;11.566710;480;326.043300;319.999800;1.283326;1.018885
348;11.600040;480;325.947600;319.999800;1.280050;1.018587
349;11.633380;480;325.860700;319.999800;1.277056;1.018315
350;11.666710;480;325.783500;319.999800;1.274372;1.018073
351;11.700040;480;325.715700;319.999800;1.272017;1.017861
352;11.733380;480;325.658500;319.999800;1.270011;1.017683
353;11.766710;480;325.611800;319.999800;1.268370;1.017537
354;11.800040;480;325.576100;319.999800;1.267103;1.017425
355;11.833380;480;325.551300;319.999800;1.266221;1.017348
356;11.866710;480;325.537600;319.999800;1.265726;1.017305
357;11.900050;480;325.535000;319.999800;1.265620;1.017297
358;11.933380;480;325.543900;319.999800;1.265900;1.017324
359;11.966710;480;325.563100;319.999800;1.266558;1.017384
360;12.000050;480;325.593200;319.999800;1.267588;1.017478
361;12.033380;480;325.634000;319.999800;1.268975;1.017606
362;12.066710;480;325.684700;319.999800;1.270702;1.017765
363;12.100050;480;325.745000;319.999800;1.272746;1.017953
364;12.133380;480;325.814000;319.999800;1.275087;1.018168
365;12.166720;480;325.891200;319.999800;1.277697;1.018410
366;12.200050;480;325.975800;319.999800;1.280547;1.018674
367;12.233380;480;326.066800;319.999800;1.283605;1.018959
368;12.266720;480;326.163300;319.999800;1.286836;1.019260
369;12.300050;480;326.263800;319.999800;1.290201;1.019575
370;12.333380;480;326.367700;319.999800;1.293665;1.019899
371;12.366720;480;326.473500;319.999800;1.297185;1.020230
372;12.400050;480;326.580400;319.999800;1.300722;1.020564
373;12.433390;480;326.686700;319.999800;1.304235;1.020896
374;12.466720;480;326.791500;319.999800;1.307687;1.021224
375;12.500050;480;326.893600;319.999800;1.311059;1.021542
376;12.533390;480;326.991300;319.999800;1.314288;1.021848
377;12.566720;480;327.084000;319.999800;1.317335;1.022137
378;12.600050;480;327.170200;319.999800;1.320164;1.022407
379;12.633390;480;327.249100;319.999800;1.322743;1.022653
380;12.666720;480;327.319100;319.999800;1.325041;1.022872
381;12.700060;480;327.379800;319.999800;1.327033;1.023062
382;12.733390;480;327.430100;319.999800;1.328696;1.023220
383;12.766720;480;327.469900;319.999800;1.330011;1.023344
384;12.800060;480;327.498400;319.999800;1.330965;1.023433
385;12.833390;480;327.515700;319.999800;1.331552;1.023486
386;12.866720;480;327.521300;319.999800;1.331766;1.023504
387;12.900060;480;327.516300;319.999800;1.331609;1.023489
388;12.933390;480;327.500400;319.999800;1.331089;1.023439
389;12.966730;480;327.474500;319.999800;1.330217;1.023358
390;13.000060;480;327.439100;319.999800;1.329011;1.023247
391;13.033390;480;327.394700;319.999800;1.327492;1.023109
392;13.066730;480;327.342200;319.999800;1.325683;1.022945
393;13.100060;480;327.282300;319.999800;1.323616;1.022757
394;13.133400;480;327.215500;319.999800;1.321321;1.022548
395;13.166730;480;327.142400;319.999800;1.318828;1.022320
396;13.200060;480;327.064400;319.999800;1.316176;1.022076
397;13.233400;480;326.982000;319.999800;1.313419;1.021819
398;13.266730;480;326.896400;319.999800;1.310574;1.021551
399;13.300060;480;326.808600;319.999800;1.307667;1.021277
400;13.333400;480;326.719500;319.999800;1.304731;1.020999
401;13.366730;480;326.631000;319.999800;1.301798;1.020722
402;13.400070;480;326.543700;319.999800;1.298898;1.020449
403;13.433400;480;326.458800;319.999800;1.296064;1.020183
404;13.466730;480;326.377100;319.999800;1.293323;1.019928
405;13.500070;480;326.299800;319.999800;1.290704;1.019687
406;13.533400;480;326.227900;319.999800;1.288232;1.019462
407;13.566730;480;326.161600;319.999800;1.285929;1.019254
408;13.600070;480;326.101500;319.999800;1.283818;1.019068
409;13.633400;480;326.048300;319.999800;1.281921;1.018901
410;13.666740;480;326.002400;319.999800;1.280251;1.018757
411;13.700070;480;325.963900;319.999800;1.278823;1.018637
412;13.733400;480;325.932800;319.999800;1.277651;1.018540
413;13.766740;480;325.909300;319.999800;1.276742;1.018467
414;13.800070;480;325.894200;319.999800;1.276105;1.018419
415;13.833400;480;325.886400;319.999800;1.275742;1.018395
416;13.866740;480;325.886800;319.999800;1.275673;1.018396
417;13.900070;480;325.894600;319.999800;1.275899;1.018420
418;13.933410;480;325.909500;319.999800;1.276392;1.018468
419;13.966740;480;325.931800;319.999800;1.277143;1.018538
420;14.000070;480;325.960900;319.999800;1.278137;1.018628
421;14.033410;480;325.996600;319.999800;1.279362;1.018739
422;14.066740;480;326.037800;319.999800;1.280801;1.018869
423;14.100070;480;326.084700;319.999800;1.282434;1.019015
424;14.133410;480;326.136300;319.999800;1.284245;1.019177
425;14.166740;480;326.192700;319.999800;1.286208;1.019352
426;14.200080;480;326.252500;319.999800;1.288303;1.019539
427;14.233410;480;326.315700;319.999800;1.290505;1.019737
428;14.266740;480;326.381000;319.999800;1.292791;1.019941
429;14.300080;480;326.448800;319.999800;1.295136;1.020152
430;14.333410;480;326.517100;319.999800;1.297515;1.020366
431;14.366740;480;326.586100;319.999800;1.299952;1.020581
432;14.400080;480;326.654500;319.999800;1.302384;1.020795
433;14.433410;480;326.722000;319.999800;1.304780;1.021007
434;14.466750;480;326.787800;319.999800;1.307112;1.021212
435;14.500080;480;326.850900;319.999800;1.309353;1.021410
436;14.533410;480;326.911400;319.999800;1.311481;1.021598
437;14.566750;480;326.967600;319.999800;1.313470;1.021774
438;14.600080;480;327.019600;319.999800;1.315299;1.021936
439;14.633420;480;327.066500;319.999800;1.316949;1.022083
440;14.666750;480;327.107800;319.999800;1.318403;1.022212
441;14.700080;480;327.143500;319.999800;1.319646;1.022323
442;14.733420;480;327.172600;319.999800;1.320664;1.022414
443;14.766750;480;327.194800;319.999800;1.321444;1.022484
444;14.800080;480;327.210400;319.999800;1.321983;1.022532
445;14.833420;480;327.218200;319.999800;1.322268;1.022557
446;14.866750;480;327.218900;319.999800;1.322302;1.022559
447;14.900090;480;327.212100;319.999800;1.322086;1.022537
448;14.933420;480;327.198100;319.999800;1.321622;1.022495
449;14.966750;480;327.177300;319.999800;1.320923;1.022429
450;15.000090;480;327.149700;319.999800;1.319998;1.022343
451;15.033420;480;327.115900;319.999800;1.318865;1.022237
452;15.066750;480;327.076400;319.999800;1.317541;1.022113
453;15.100090;480;327.031800;319.999800;1.316047;1.021974
454;15.133420;480;326.982400;319.999800;1.314402;1.021820
455;15.166760;480;326.929100;319.999800;1.312625;1.021654
456;15.200090;480;326.872700;319.999800;1.310740;1.021477
457;15.233420;480;326.813400;319.999800;1.308768;1.021293
458;15.266760;480;326.752600;319.999800;1.306730;1.021102
459;15.300090;480;326.690800;319.999800;1.304651;1.020908
460;15.333420;480;326.628400;319.999800;1.302555;1.020713
461;15.366760;480;326.566600;319.999800;1.300466;1.020521
462;15.400090;480;326.506000;319.999800;1.298407;1.020332
463;15.433430;480;326.447400;319.999800;1.296403;1.020149
464;15.466760;480;326.391300;319.999800;1.294477;1.019973
465;15.500090;480;326.338800;319.999800;1.292650;1.019809
466;15.533430;480;326.289800;319.999800;1.290941;1.019656
467;15.566760;480;326.245300;319.999800;1.289369;1.019516
468;15.600090;480;326.205200;319.999800;1.287948;1.019391
469;15.633430;480;326.170300;319.999800;1.286693;1.019282
470;15.666760;480;326.140400;319.999800;1.285613;1.019189
471;15.700100;480;326.116300;319.999800;1.284719;1.019113
472;15.733430;480;326.097900;319.999800;1.284019;1.019056
473;15.766760;480;326.085200;319.999800;1.283565;1.019017
474;15.800100;480;326.078400;319.999800;1.283309;1.018995
475;15.833430;480;326.077500;319.999800;1.283248;1.018992
476;15.866770;480;326.082100;319.999800;1.283379;1.019007
