frame;time;springs;totalCurrent;totalRest;maxStretchRatio;avgStretchRatio
172;5.733329;1984;647.516900;639.990100;1.334344;1.011745
173;5.766663;1984;647.722500;639.990100;1.342113;1.012066
174;5.799996;1984;647.950700;639.990100;1.350618;1.012421
175;5.833329;1984;648.196400;639.990100;1.359755;1.012807
176;5.866663;1984;648.457200;639.990100;1.369395;1.013214
177;5.899996;1984;648.729900;639.990100;1.379427;1.013641
178;5.933329;1984;649.011300;639.990100;1.389718;1.014079
179;5.966662;1984;649.295200;639.990100;1.400135;1.014523
180;5.999996;1984;649.580600;639.990100;1.410538;1.014970
181;6.033329;1984;649.862900;639.990100;1.420789;1.015411
182;6.066662;1984;650.138900;639.990100;1.430751;1.015842
183;6.099996;1984;650.404800;639.990100;1.440294;1.016257
184;6.133329;1984;650.656900;639.990100;1.449285;1.016651
185;6.166662;1984;650.891700;639.990100;1.457613;1.017017
186;6.199996;1984;651.103800;639.990100;1.465156;1.017351
187;6.233329;1984;651.292900;639.990100;1.471819;1.017645
188;6.266662;1984;651.453400;639.990100;1.477503;1.017895
189;6.299995;1984;651.583900;639.990100;1.482149;1.018100
190;6.333329;1984;651.684000;639.990100;1.485686;1.018256
191;6.366662;1984;651.750900;639.990100;1.488083;1.018359
192;6.399995;1984;651.784100;639.990100;1.489321;1.018412
193;6.433329;1984;651.784300;639.990100;1.489393;1.018412
194;6.466662;1984;651.752500;639.990100;1.488327;1.018363
195;6.499995;1984;651.691100;639.990100;1.486159;1.018266
196;6.533329;1984;651.598800;639.990100;1.482939;1.018124
197;6.566662;1984;651.479000;639.990100;1.478735;1.017935
198;6.599995;1984;651.332800;639.990100;1.473637;1.017707
199;6.633328;1984;651.162800;639.990100;1.467734;1.017442
200;6.666662;1984;650.974400;639.990100;1.461128;1.017147
201;6.699995;1984;650.769000;639.990100;1.453931;1.016827
202;6.733328;1984;650.551200;639.990100;1.446259;1.016486
203;6.766662;1984;650.325800;639.990100;1.438229;1.016132
204;6.799995;1984;650.093800;639.990100;1.429965;1.015771
205;6.833328;1984;649.859300;639.990100;1.421585;1.015405
206;6.866662;1984;649.625700;639.990100;1.413207;1.015041
207;6.899995;1984;649.396200;639.990100;1.404939;1.014682
208;6.933328;1984;649.173500;639.990100;1.396889;1.014333
209;6.966661;1984;648.959500;639.990100;1.389155;1.013999
210;6.999995;1984;648.757800;639.990100;1.381830;1.013683
211;7.033328;1984;648.570500;639.990100;1.374993;1.013391
